,Long,Lat,Code,Campground,Type,City,State
,35.369,-83.872,CHEO,Cheoah Point,NF,Robbinsville,NC
,34.9,-76.91,CHER,Cherry Point MCCS Military,MIL,Havelock,NC
,35.007,-83.797,CLAY,Clay Co Park,CP,Hayesville,NC
,35.234,-77.899,CLIF,Cliffs of the Neuse State Park,SP,Seven Springs,NC
,35.367,-77.437,CONT,Contentnea Creekside City Park,CP,Grifton,NC
,36.527,-78.316,COUN,County Line State Rec Area - Kerr Lake,SRA,Manson,NC
,35.815,-82.146,CRAB,Crabtree Meadows - Blue Ridge Parkway,NP,Burnsville,NC
,35.743,-78.993,CROS,Crosswinds State Rec Area - Jordan Lake,SRA,Apex,NC
,35.69,-82.197,CURT,Curtis Creek,NF,Old Fort,NC
,35.632,-80.354,DAN,Dan Nicholas Park,CP,Salisbury,NC
,35.283,-82.729,DAVI,Davidson River,NF,Pisgah Forest,NC
,35.461,-83.436,DEEP,Deep Creek - Great Smoky Mountains,NP,Bryson City,NC
,35.403,-80.086,DEEW,Deep Water Trailt Horse Camp,NF,Troy,NC
,36.422,-81.184,DOUG,Doughton Park  - Blue Ridge Parkway,NP,Laurel Springs,NC
,35.44,-79.958,EASM,East Morris Mountain,NF,Troy,NC
,36.27,-76.18,ELIZ,Elizabeth City Lodging Military,MIL,Elizabeth City,NC
,35.087,-83.868,FIRE,Fires Creek Hunt Camp,NF,Hayesville,NC
,35,-76.977,FISH,Fisher Landing,NF,New Bern,NC
,35.433,-83.821,FONT,Fontana Village Resort, ,Robbinsville,NC
,33.981,-77.914,FORT,Fort Fisher Air Force Military,MIL,Wilmington,NC
,36.13,-81.27,FORH,Fort Hamby Park - W. Kerr Scott Reservoir,COE,Wilkesboro,NC
,35.237,-75.598,FRIS,Frisco - Cape Hatteras National Seashore,NS,Frisco,NC
,35.011,-83.8,GIBS,Gibson Cove - Chatuge Reservoir,CP,Hayesville,NC
,35.479,-76.897,GOOS,Goose Creek State Park,SP,Washington,NC
,35.949,-79.736,HAGA,Hagan-Stone Park,CP,Pleasant Garde,NC
,34.672,-77.139,HAMM,Hammocks Beach State Park,SP,Swansboro,NC
,35.107,-84.081,HANG,Hanging Dog,NF,Murphy,NC
,36.394,-80.268,HANR,Hanging Rock State Park,SP,Walnut Cove,NC
,36.534,-78.345,HEND,Henderson Point State Rec Area - Kerr Lake,SRA,Henderson,NC
,36.511,-78.371,HIBE,Hibernia State Rec Area - Kerr Lake,SRA,Henderson,NC
,36.013,-78.657,HOLL,Holly Point - Falls Lake,SRA,Wake Forest,NC
,35.365,-83.92,HORS,Horse Cove,NF,Robbinsville,NC
,35.011,-83.772,JACK,Jackrabbit Mountain,NF,Hayesville,NC
,35.278,-81.462,JOHN,John H. Moss Lake City Campground,CP,Shelby,NC
,34.699,-78.604,JONE,Jones Lake State Park,SP,Elizabethtown,NC
,36.132,-81.761,JULI,Julian Price - Blue Ridge Parkway,NP,Blowing Rock,NC
,36.541,-78.318,KIMB,Kimball Point State Rec Area - Kerr Lake,SRA,Manson,NC
,35.732,-81.907,LAKJ,Lake James State Park,SP,Nebo,NC
,35.668,-80.944,LAKN,Lake Norman State Park,SP,Statesville,NC
,35.485,-82.63,LAKP,Lake Powhatan,NF,Asheville,NC
,36.295,-79.683,LAKR,Lake Reidsville Rec Park,CP,Reidsville,NC
,35.966,-81.933,LINV,Linville Falls - Blue Ridge Parkway,NP,Newland,NC
,36.103,-81.311,MARL,Marleys Ford - W. Kerr Scott Reservoir,COE,Boomer,NC
,35.101,-81.023,MCDO,McDowell Nature Preserve,CP,Charlotte,NC
,36.256,-77.888,MEDO,Medoc Mt. State Park,SP,Hollister,NC
,36.43,-76.684,MERC,Merchants Millpond State Park,SP,Sunbury,NC
,35.371,-80.105,MORR,Morrow Mountain State Park,SP,Albemarle,NC
,35.991,-81.761,MORT,Mortimer,NF,Lenoir,NC
,35.76,-82.271,MOUM,Mount Mitchell State Park,SP,Asheville,NC
,35.404,-82.756,MOUN,Mount Pisgah - Blue Ridge Parkway,NP,Canton,NC
,34.982,-76.949,NEUS,Neuse River - Flanner Beach,NF,New Bern,NC
,35.261,-77.587,NEUN,Neuseway Nature Park,CP,Kinston,NC
,36.415,-81.385,NEWR,New River State Park,SP,Jefferson,NC
,35.407,-82.646,NORT,North Mills River,NF,Mills River,NC
,36.413,-78.398,NUTB,Nutbush Bridge State Rec Area - Kerr Lake,SRA,Henderson,NC
,36.007,-80.004,OAKH,Oak Hollow City Campground,CP,High Point,NC
,35.134,-75.906,OCRA,Ocracoke Island - Cape Hatteras National Seashore,NS,Ocracoke,NC
,34.572,-77.268,ONSL,Onslow Beach Military - Camp Lejeune,MIL,Sneads Ferry,NC
,35.799,-75.544,OREG,Oregon Inlet - Cape Hatteras National Seashore,NS,,NC
,34.766,-76.755,OYST,Oyster Point Camp,NF,Morehead City,NC
,35.749,-79.038,PARC,Parkers Creek State Rec Area - Jordan Lake,SRA,Chapel Hill,NC
,35.885,-82.183,PATI,Patience Park Toe River Campground,CP,Micaville,NC
,35.796,-76.421,PETT,Pettigrew State Park,SP,Creswell,NC
,36.344,-80.466,PILO,Pilot Mountain State Park,SP,Pinnacle,NC
,35.724,-79.016,POPL,Poplar Point State Rec Area - Jordan Lake,SRA,Apex,NC
,34.39,-79.003,PRIN,Princess Ann - Lumber River State Park,SP,Orrum,NC
,35.192,-83.154,RALP,Ralph Andrews County Park,CP,Glenville,NC
,35.862,-82.846,ROCK,Rocky Bluff,NF,Hot Springs,NC
,36.005,-78.727,ROLL,Rolling View - Falls Lake,SRA,Durham,NC
,36.432,-78.376,SATT,Satterwhite Pt State Rec Area - Kerr Lake,SRA,Henderson,NC
,35.36,-77.967,SEYM,Seymour Johnson AFB Military,MIL,Goldsboro,NC
,35.136,-78.922,SMIT,Smith Lake Army RV Military - Ft Bragg,MIL,Fayetteville,NC
,35.553,-83.309,SMOK,Smokemont - Smoky Mountains National Park,NP,Bryson City,NC
,35.288,-83.904,SNOW,Snowbird Camping,NF,Robbinsville,NC
,35.597,-81.61,SOUT,South Mountains State Park,SP,Morganton,NC
,35.075,-83.532,STAN,Standing Indian,NF,Franklin,NC
,36.387,-81.027,STON,Stone Mountain State Park,SP,Roaring Gap,NC
,35.375,-82.942,SUNB,Sunburst,NF,Canton,NC
,36.014,-80.412,TANG,Tanglewood Park,CP,Winston Salem,NC
,35.408,-83.589,TSAL,Tsali,NF,Bryson City,NC
,35.429,-80.02,UWHA,Uwharrie Hunt Camp,NF,Troy,NC
,35.076,-83.247,VANH,Van Hook Glade,NF,Highlands,NC
,36.11,-81.294,WARR,Warrior Creek - W. Kerr Scott Reservoir,COE,Wilkesboro,NC
,35.428,-79.994,WEST,West Morris Mtn.,NF,Troy,NC
,35.842,-78.744,WILL,William B. Umstead State Park,SP,Raleigh,NC
,35.311,-80.044,WOOD,Woodrun,NF,Mt.Gilead,NC
,35.832,-94.626,ADAI,Adair State Park,SP,Stilwell,OK
,35.946,-95.487,AFTO,Afton Landing - Chouteau Lake,COE,Wagoner,OK
,36.698,-99.148,ALAB,Alabaster Caverns State Park,SP,Freedom,OK
,33.953,-96.609,ALBE,Alberta Creek - Lake Texoma,COE,Kingston,OK
,34.653,-99.29,ALTU,Altus AFB Military,MIL,,OK
,36.187,-96.29,APPA,Appalachia Bay - Keystone Lake,COE,Sand Springs,OK
,35.362,-94.824,APPL,Applegate Cove - Kerr Reservoir,COE,Sallisaw,OK
,35.653,-97.379,ARCA,Arcadia Lake,CP,Edmond,OK
,35.607,-95.185,ARRP,Arrowhead Point - Webbers Falls Lake,COE,Muskogee,OK
,35.163,-95.635,ARRO,Arrowhead State Park,SP,Canadian,OK
,36.84,-96.906,BEAR,Bear Creek Cove - Kaw Lake,COE,Newkirk,OK
,36.836,-100.512,BEAD,Beaver Dunes State Park,SP,Beaver,OK
,36.55,-99.575,BEAV,Beaver Point - Fort Supply Lake,COE,Woodward,OK
,34.137,-94.688,BEAB,Beavers Bend State Park,SP,Broken Bow,OK
,35.731,-96.939,BELC,Bell Cow Lake and Equestrian,CP,Chandler,OK
,35.34,-95.541,BELL,Belle Starr Park - Eufaula Lake,COE,Eufaula,OK
,34.941,-94.714,BELO,Below the Dam - Lake Wister State Park,SP,Wister,OK
,36.626,-94.904,BERN,Bernice State Park,SP,Bernice,OK
,36.116,-98.619,BIGB,Big Bend - Canton Lake,COE,Canton,OK
,36.73,-95.541,BIGC,Big Creek Ramp - Oologah Lake,COE,Nowata,OK
,34.687,-94.735,BILL,Billy Creek,NF,Muse,OK
,36.522,-96.166,BIRC,Birch Cove - Birch Lake,COE,Barnsdall,OK
,36.84,-102.882,BLAM,Black Mesa State Park,SP,Kenton,OK
,35.676,-95.207,BLAC,Blackhawk RV Military - Camp Gruber,MIL,Braggs,OK
,36.08,-98.598,BLAI,Blaine Park - Canton Lake,COE,Canton,OK
,38.913,-95.389,BLOO,Bloomington Pubilc Use Area - Clinton Lake,COE,,OK
,36.043,-95.335,BLUB,Blue Bill Point - Fort Gibson Lake,COE,Wagoner,OK
,36.454,-95.593,BLUC,Blue Creek - Oologah Lake,COE,Foyil,OK
,36.647,-96.392,BLUS,Bluestem Lake,CP,Pawhuska,OK
,36.069,-95.559,BLUF,Bluff Landing - Arkansas River,COE,Broken Arrow,OK
,34.321,-96.312,BOGG,Boggy Depot State Park,SP,Atoka,OK
,36.454,-99.304,BOIL,Boiling Springs State Park,SP,Woodward,OK
,35.576,-95.181,BREW,Brewers Bend - Webbers Falls Lake,COE,Webbers Falls,OK
,33.921,-96.862,BRIE,Brier Creek - Lake Texoma,COE,Madill,OK
,35.288,-95.391,BROO,Brooken Cove - Eufaula Lake,COE,Eufaula,OK
,36.151,-96.248,BRUC,Brush Creek - Keystone Lake,COE,Sand Springs,OK
,35.542,-94.817,BRUS,Brushy Lake State Park,SP,Sallisaw,OK
,34.433,-96.994,BUCK,Buckhorn - Chickasaw National Rec Area,NRA,Sulphur,OK
,36.418,-96.219,BULL,Bull Creek Peninsula - Skiatook Lake,COE,Skiatook,OK
,33.897,-96.81,BUNC,Buncombe Creek - Lake Texoma,COE,Madill,OK
,34.053,-97.09,BUZZ,Buzzards Roost - Lake Murray State Park,SP,Ardmore,OK
,36.09,-98.608,CANA,Canadian - Canton Lake,COE,Canton,OK
,36.918,-96.116,CANB,Caney Bend, ,Copan,OK
,33.927,-96.703,CANC,Caney Creek - Lake Texoma,COE,Kingston,OK
,35.798,-94.893,CART,Carters Landing - Tenkiller Ferry Lake,COE,Tahlequah,OK
,35.635,-94.977,CATO,Cato Creek Landing - Tenkiller Ferry Lake,COE,Vian,OK
,34.092,-97.097,CEDG,Cedar Grove - Lake Murray State Park,SP,Ardmore,OK
,34.78,-94.694,CEDA,Cedar Lake,NF,Heavener,OK
,34.505,-96.968,CENT,Central - Chickasaw National Rec Area,NRA,Sulphur,OK
,34.986,-97.377,CHAP,Chandler City Park - Purcell,CP,Purcell,OK
,36.757,-98.348,CHER,Cherokee City RV Park,CP,Cherokee,OK
,35.763,-94.908,CHEL,Cherokee Landing State Park,SP,Park Hill,OK
,36.483,-95.013,CHER,Cherokee State Park,SP,Disney,OK
,35.683,-94.96,CHIC,Chicken Creek - Tenkiller Ferry Lake,COE,Vian,OK
,34.25,-98.035,CHIS,Chisolm Trail Ridge - Waurika Lake,COE,Waurika,OK
,36.186,-95.27,CHOU,Chouteau Bend - Fort Gibson Lake,COE,Chouteau,OK
,36.315,-95.631,CLAR,Claremore Expo RV Park,CP,Claremore,OK
,34.54,-95.306,CLAY,Clayton Lake State Park,SP,Clayton,OK
,34.587,-97.851,CLEA,Clear Creek Lake,CP,Duncan,OK
,36.407,-98.442,CLEO,Cleo Springs RV Park,CP,Cleo Springs,OK
,36.459,-95.617,CLER,Clermont - Oologah Lake,COE,Foyil,OK
,34.501,-96.961,COLS,Cold Springs - Chickasaw National Rec Area,NRA,Sulphur,OK
,34.833,-98.343,COLL,Collier Landing City,CP,Lawton,OK
,35.707,-94.96,COOK,Cookson Bend - Tenkiller Ferry Lake,COE,Cookson,OK
,36.782,-96.924,COON,Coon Creek Cove - Kaw Lake,COE,Ponca City,OK
,35.297,-98.987,CORD,Cordell Park,CP,Cordell,OK
,35.321,-94.827,COWL,Cowlington Point - Kerr Reservoir,COE,Sallisaw,OK
,36.231,-96.364,COWS,Cowskin Bay South - Keystone Lake,COE,Cleveland,OK
,35.403,-98.697,CROW,Crowder Lake University State Park,SP,Weatherford,OK
,35.865,-95.23,DAMT,Dam Site - Fort Gibson Lake,COE,Fort Gibson,OK
,33.818,-96.564,DAMX,Dam Site - Lake Texoma,COE,,OK
,35.3,-95.372,DAMS,Dam Site South - Eufaula Lake,COE,Eufaula,OK
,35.399,-95.587,DEEP,Deep Fork - Lake Eufaula State Park,SP,Checotah,OK
,36.828,-99.775,DOBY,Doby Springs Park,CP,Buffalo,OK
,35.401,-93.833,DOGW,Dogwood Drive - Lake Eufaula State Park,SP,,OK
,34.718,-98.644,DORI,Doris Campground - Wichita Mts NWR,USFW,Indiahoma,OK
,34.108,-97.111,DUKE,Dukes - Lake Murray State Park,SP,Overbrook,OK
,33.851,-96.574,EBUR,East Burns Run - Lake Texoma,COE,Colbert,OK
,34.751,-98.487,EASL,East Side - Lake Lawtonka,CP,Lawton,OK
,34.826,-98.371,EDGE,Edgewater Park - Lawton,CP,Lawton,OK
,34.092,-97.1,ELEP,Elephant Rock - Lake Murray State Park,SP,Ardmore,OK
,35.366,-99.416,ELKL,Elk City Lake Park,CP,Elk City,OK
,35.751,-94.903,ELKC,Elk Creek Landing - Tenkiller Ferry Lake,COE,Cookson,OK
,35.014,-95.599,ELMP,Elm Point - Eufaula Lake,COE,Mcalester,OK
,36.279,-96.434,FEYO,Feyodi Creek RV Park,CP,Cleveland,OK
,34.12,-97.089,FIEL,Field Trial Area - Lake Murray State Park,SP,Ardmore,OK
,36.046,-95.327,FLAT,Flat Rock Creek - Fort Gibson Lake,COE,Wagoner,OK
,35.177,-98.476,FOR1,Fort Cobb - Area 1,SP,Fort Cobb,OK
,35.175,-98.473,FOR2,Fort Cobb - Area 2,SP,Fort Cobb,OK
,35.174,-98.44,FOR3,Fort Cobb - Area 3,SP,Fort Cobb,OK
,35.18,-98.446,FOR4,Fort Cobb - Area 4,SP,Fort Cobb,OK
,35.165,-98.475,FOR5,Fort Cobb - Area 5,SP,Fort Cobb,OK
,35.909,-95.265,FORG,Fort Gibson - Fort Gibson Lake,COE,Western Hills Guest Ranch,OK
,35.53,-99.191,FOSS,Foss State Park,SP,Foss,OK
,34.597,-97.678,FUQU,Fuqua Lake,CP,Duncan,OK
,35.501,-95.665,GENT,Gentry Creek Landing - Eufaula Lake,COE,Checotah,OK
,35.523,-95.097,GORE,Gore Landing,CP,Gore,OK
,34.746,-98.969,GREP,Great Plains State Park,SP,Mountain Park,OK
,36.751,-98.158,GRES,Great Salt Plains State Park,SP,Jet,OK
,35.624,-95.171,GREE,Greenleaf State Park,SP,Braggs,OK
,35.816,-97.443,GUTH,Guthrie Lake,CP,Guthrie,OK
,34.447,-97.05,GUYS,Guy Sandy - Chickasaw National Rec Area,NRA,Sulphur,OK
,36.84,-100.514,HACK,Hackberry Bend - Beaver Dunes State Park,SP,Beaver,OK
,36.651,-101.159,HARD,Hardesty Park - Optima Lake,COE,Hardesty,OK
,36.432,-95.681,HAWT,Hawthorn Bluff - Oologah Lake,COE,Oologah,OK
,34.239,-97.453,HEAL,Healdton Municipal Lake,CP,Healdton,OK
,35.346,-96.938,HEAR,Heart of Oklahoma Exposition Center,CP,Shawnee,OK
,35.945,-96.307,HEYB,Heyburn Park,COE,Kellyville,OK
,33.971,-96.995,HICK,Hickory Creek - Lake Texoma,COE,Marietta,OK
,35.603,-96.077,HICP,Hickory Point - Dripping Springs State Park,SP,Okmulgee,OK
,35.243,-95.491,HIGH,Highway 9 Landing - Eufaula Lake,COE,Eufaula,OK
,35.022,-99.093,HOBA,Hobart Lions Club RV Park,CP,Hobart,OK
,34.177,-94.741,HOCH,Hochatown State Park,SP,Broken Bow,OK
,35.024,-96.363,HOLD,Holdenville Lake,CP,Holdenville,OK
,36.406,-96.426,HOMI,Hominy Municipal Lake,CP,Hominy,OK
,36.575,-94.783,HONE,Honey Creek State Park,SP,Grove,OK
,34.02,-95.408,HUGL,Hugo Lake - Kiamichi State Park,SP,Hugo,OK
,36.118,-96.687,JIMT,Jim Thorpe Park,CP,Yale,OK
,35.23,-95.098,JONW,John Wells Park,CP,Stigler,OK
,34.001,-96.569,JOHN,Johnson Creek - Lake Texoma,COE,Kingston,OK
,36.757,-95.972,JONP,Johnstone Park,CP,Bartlesville,OK
,33.86,-96.832,JUNI,Juniper Point - Lake Texoma,COE,,OK
,36.138,-96.265,KEYS,Keystone State Park,SP,Sand Springs,OK
,34.003,-95.402,KIAM,Kiamichi Park - Hugo Lake,COE,Hugo,OK
,34.261,-98.087,KIOW,Kiowa Park - Waurika Lake,COE,Waurika,OK
,36.125,-97.21,LAKC,Lake Carl Blackwell, ,Stillwater,OK
,35.147,-98.129,LACH,Lake Chickasha,CP,Verden,OK
,34.72,-98.515,LAKE,Lake Elmer Thomas Military - Fort Sill,MIL,Medicine Park,OK
,34.516,-98.89,LAKF,Lake Frederick Park,CP,Manitou,OK
,35.033,-95.814,LAKM,Lake McAlester,CP,McAlester,OK
,36.183,-97.177,LAME,Lake McMurtry East,CP,Stillwater,OK
,36.17,-97.188,LAMW,Lake McMurtry West,CP,Stillwater,OK
,36.727,-97.02,LAKP,Lake Ponca,CP,Ponca City,OK
,36.036,-96.152,LASA,Lake Sahoma,CP,Sapulpa,OK
,33.997,-96.638,LAKT,Lake Texoma State Park,SP,Kingston,OK
,35.232,-97.248,LAKN,Lake Thunderbird State Park - North,SP,Norman,OK
,35.202,-97.239,LAKS,Lake Thunderbird State Park - South,SP,Norman,OK
,33.937,-96.554,LASD,Lakeside - Lake Texoma,COE,Durant,OK
,36.709,-99.903,LAVE,Laverne Municipal Park,CP,Laverne,OK
,33.962,-96.914,LEBA,Lebanon - Lake Texoma,COE,Madill,OK
,35.802,-97.463,LIBE,Liberty Lake,CP,Guthrie,OK
,34.019,-96.656,LITT,Little Glasses Resort and Marina,CP,Madill,OK
,34.171,-95.123,LITR,Little River - Pine Creek Lake,COE,New Ringold,OK
,36.53,-98.88,LITS,Little Sahara State Park,SP,Waynoka,OK
,34.879,-95.334,LLOY,Lloyd Church Lake,CP,Wilburton,OK
,36.129,-98.582,LONG,Longdale Area - Canton Lake,COE,Longdale,OK
,34.179,-95.105,LOST,Lost Rapids - Pine Creek Lake,COE,New Riingold,OK
,34.027,-97.05,MARR,Marietta Landing - Lake Murray State Park,SP,Ardmore,OK
,34.087,-97.051,MART,Martins Landing - Lake Murray State Park,SP,Ardmore,OK
,36.705,-96.934,MCFA,McFadden Cove - Kaw Lake,COE,Ponca City,OK
,34.305,-95.871,MCGE,McGee Creek State Park,SP,Atoka,OK
,34.684,-98.404,MEDI,Medicine Creek RV Military - Fort Sill,MIL,Lawton,OK
,35.493,-96.937,MEEK,Meeker Lake,CP,Meeker,OK
,35.258,-95.702,MILL,Mill Creek Bay, ,Eufaula,OK
,34.231,-98.047,MONE,Moneka Park - Waurika Lake,COE,Waurika,OK
,34.366,-97.286,MOUN,Mountain Lake,CP,Ardmore,OK
,34.839,-95.865,MURP,Murphys Meadow Military - McAlester,MIL,Mcalester,OK
,36.176,-94.67,NATU,Natural Falls State Park,SP,Colcord,OK
,36.152,-96.391,NEWM,New Mannford Ramp - Keystone Lake,COE,Mannford,OK
,34.015,-96.563,NEWB,Newberry Creek Resort and Marina,CP,Mead,OK
,36.059,-95.536,NEWT,Newt Graham Lock and Dam - Arkansas River,COE,Broken Arrow,OK
,35.407,-95.979,NICH,Nichols Park,CP,Henryetta,OK
,35.215,-95.603,OAKR,Oak Ridge - Eufaula Lake,COE,Eufaula,OK
,35.518,-96.321,OKEM,Okemah Lake,CP,Okemah,OK
,35.619,-96.069,OKMU,Okmulgee - Dripping Springs  State Park,SP,Okmulgee,OK
,36.713,-96.888,OSAC,Osage Cove - Kaw Lake,COE,Ponca City,OK
,36.738,-96.185,OSAH,Osage Hills State Park,SP,Pawhuska,OK
,34.77,-97.207,PAUL,Pauls Valley City Lake,CP,Pauls Valley,OK
,36.371,-96.797,PAWN,Pawnee Lake,CP,Pawnee,OK
,35.865,-95.384,PECA,Pecan Park,CP,Wagoner,OK
,34.233,-96.683,PENN,Pennington Creek Park,CP,Tishomingo,OK
,36.266,-97.276,PERR,Perry Lake,CP,Perry,OK
,35.747,-94.937,PETI,Petit Bay - Tenkiller Ferry Lake,COE,Keys,OK
,34.113,-95.091,PINC,Pine Creek Cove - Pine Creek Lake,COE,Valliant,OK
,36.836,-100.516,PION,Pioneer - Beaver Dunes State Park,SP,Beaver,OK
,33.924,-96.553,PLAT,Platter Flats - Lake Texoma,COE,Platter,OK
,35.358,-95.391,PORU,Porum Landing - Eufaula Lake,COE,Porum,OK
,36.909,-95.963,POST,Post Oak Park - Copan Lake,COE,Copan,OK
,34.671,-95.323,POTA,Potato Hills Central,COE,Clayton,OK
,35.522,-96.724,PRAG,Prague City Lake,CP,Prague,OK
,33.884,-96.649,PRES,Preston Bend - Lake Texoma,COE,,OK
,34.944,-94.723,QURI,Quarry Island - Lake Wister State Park,SP,Wister,OK
,34.759,-97.055,RCLO,R.C. Longmire Lake,CP,Pauls Valley,OK
,35.073,-98.261,RAND,Randlett Park,CP,Anadarko,OK
,34.197,-95.483,RATT,Rattan Landing -  Hugo Lake,COE,Rattan,OK
,33.994,-95.256,RAYM,Raymond Gary State Park,SP,Fort Towson,OK
,35.61,-96.074,REDO,Red Oak - Dripping Springs  State Park,SP,Okmulgee,OK
,35.456,-98.359,REDR,Red Rock Canyon State Park,SP,Hinton,OK
,36.419,-95.662,REDB,Redbud Bay - Oologah Lake,COE,Oologah,OK
,34.985,-95.357,ROBB,Robbers Cave State Park,SP,Wilburton,OK
,34.777,-98.531,ROBI,Robinsons Landing  - Lake Lawtonka,CP,Lawton,OK
,34.498,-96.986,ROCC,Rock Creek - Chickasaw National Rec Area,NRA,Sulphur,OK
,34.063,-97.055,ROCT,Rock Tower - Lake Murray State Park,SP,Ardmore,OK
,36.034,-95.316,ROCP,Rocky Point - Fort Gibson Lake,COE,Wagoner,OK
,35.932,-98.429,ROMA,Roman Nose State Park,SP,Watonga,OK
,36.131,-96.322,SALC,Salt Creek Cove - Keystone Lake,COE,Mannford,OK
,36.104,-98.568,SANC,Sandy Cove - Canton Lake,COE,Longdale,OK
,34.643,-95.445,SARC,Sardis Cove,COE,Clayton,OK
,36.767,-96.808,SARG,Sarge Creek - Kaw Lake,COE,Ponca City,OK
,35.275,-99.641,SAYR,Sayre City Park,CP,Sayre,OK
,35.289,-97.827,SCHR,Schrock Park,CP,Tuttle,OK
,35.347,-97.059,SHAW,Shawnee Twin Lakes,CP,Shawnee,OK
,35.956,-96.307,SHEP,Sheppard Point,COE,Salpupa,OK
,35.325,-94.787,SHOR,Short Mountain Cove - Kerr Reservoir,COE,Sallisaw,OK
,35.724,-94.968,SIZE,Sizemore Landing - Tenkiller Ferry Lake,COE,Keys,OK
,35.639,-99.881,SKIP,Skipout,NF,Cheyenne,OK
,35.648,-94.973,SNAK,Snake Creek Cove - Tenkiller Ferry Lake,COE,Vian,OK
,36.301,-95.184,SNOW,Snowdale State Park,SP,Salina,OK
,33.927,-96.675,SOLD,Soldier Creek - Lake Texoma,COE,Kingston,OK
,35.599,-95.267,SPAN,Spaniard Creek - Webbers Falls Lake,COE,Muskogee,OK
,36.387,-95.055,SPAV,Spavinaw State Park,SP,Spavinaw,OK
,36.518,-95.566,SPEN,Spencer Creek Cove - Oologah Lake,COE,Foyil,OK
,35.209,-96.555,SPOR,Sportsmans Lake,CP,Seminole,OK
,35.773,-99.839,SPRI,Spring Creek,NF,Cheyenne,OK
,35.749,-94.922,STAN,Standing Rock - Tenkiller Ferry Lake,COE,Cookson,OK
,35.616,-95.066,STRA,Strayhorn Landing - Tenkiller Ferry Lake,COE,Gore,OK
,35.799,-96.606,STRO,Stroud Municipal Lake,CP,Stroud,OK
,35.523,-95.122,SUMM,Summers Ferry,CP,Gore,OK
,35.952,-96.291,SUNS,Sunset Bay, ,Kellyville,OK
,36.558,-99.565,SUPP,Supply  Park - Fort Supply Lake,COE,Woodward,OK
,34.783,-94.952,TALI,Talimena State Park,SP,Talihina,OK
,36.324,-96.103,TALL,Tall Chief Cove - Skiatook Lake,COE,Skiatook,OK
,35.931,-95.282,TALF,Taylor Ferry - Fort Gibson Lake,COE,Wagoner,OK
,34.753,-97.928,TAYL,Taylor Lake,CP,Marlow,OK
,35.608,-95.034,TENK,Tenkiller State Park,SP,Vian,OK
,34.461,-97.02,THEP,The Point - Chickasaw National Rec Area,NRA,Sulphur,OK
,35.407,-97.399,TINK,Tinker AFB Military,MIL,,OK
,34.079,-97.094,TIPP,Tipps Point - Lake Murray State Park,SP,Ardmore,OK
,34.215,-95.124,TURK,Turkey Creek - Pine Creek Lake,COE,Ringold,OK
,34.429,-97.144,TURN,Turner Falls  Park,CP,Davis,OK
,36.803,-94.757,TWIB,Twin Bridges State Park,SP,Fairland,OK
,36.538,-96.172,TWIN,Twin Cove Point - Birch Lake,COE,Barnsdall,OK
,36.394,-96.234,TWIP,Twin Points - Skiatook Lake,COE,Skiatook,OK
,36.422,-95.683,VERD,Verdigris River - Oologah Lake,COE,Oologah,OK
,34.936,-94.775,VICT,Victor Area - Lake Wister State Park,SP,Wister,OK
,34.049,-95.379,VIRG,Virgil Point - Hugo Lake,COE,Hugo,OK
,36.924,-96.096,WAHS,Wah - Sha - She State Park,SP,Copan,OK
,35.879,-95.273,WAHO,Wahoo Bay - Fort Gibson Lake,COE,Muskogee,OK
,36.249,-96.281,WALN,Walnut Creek State Park,SP,Prue,OK
,34.943,-94.746,WARD,Wards Landing - Lake Wister State Park,SP,Wister,OK
,36.907,-95.935,WASC,Washington Cove - Copan Lake,COE,Copan,OK
,36.198,-96.258,WASH,Washington Irving Cove - Keystone Lake,COE,,OK
,36.792,-96.836,WASB,Washunga Bay - Kaw Lake,COE,Ponca City,OK
,35.411,-97.114,WESW,Wes Watkins Reservoir,CP,McLoud,OK
,33.864,-96.591,WBUR,West Burns Run - Lake Texoma,COE,Colbert,OK
,35.183,-96.522,WEWO,Wewoka Lake,CP,Wewoka,OK
,34.291,-98.108,WICH,Wichita Ridge - Waurika Lake,COE,Hastings,OK
,33.896,-96.572,WILW,Willafa Woods - Lake Texoma,COE,Cartwright,OK
,33.983,-96.572,WILS,Willow Springs - Lake Texoma,COE,Mead,OK
,34.714,-94.678,WIND,Winding Stair,NF,Heavener,OK
,36.528,-95.562,WING,Winganon Ramp - Oologah Lake,COE,Chelsea,OK
,33.55,-81.489,AIKE,Aiken State Park,SP,Windsor,SC
,34.843,-80.81,ANDR,Andrew Jackson State Park,SP,Lancaster,SC
,33.889,-82.357,BAKE,Baker Creek State Park,SP,Abbeville,SC
,33.329,-81.301,BARN,Barnwell State Park,SP,Blackville,SC
,34.448,-81.707,BRIC,Brick House,NF,Whitmire,SC
,33.039,-79.561,BUCK,Buckhall,NF,Mcclellanville,SC
,34.969,-83.118,BURR,Burrells Ford,NF,Mountain Rest,SC
,34.108,-82.616,CALH,Calhoun Falls State Rec Area,SP,Calhoun Falls,SC
,32.909,-80.057,CHAR,Charleston AFB RV Military,MIL,,SC
,34.681,-83.145,CHAU,Chau Ram County Park,CP,Walhalla,SC
,34.638,-79.911,CHER,Cheraw State Park,SP,Cheraw,SC
,34.942,-83.088,CHEH,Cherry Hill,NF,Mountain Rest,SC
,34.684,-81.249,CHES,Chester State Park,SP,Chester,SC
