,Lat,Long,Code,Campground,Type,City,State
,39.98,-111.337,SHEE,Sheep Creek,NF,Payson,UT
,40.923,-109.675,SHEB,Sheep Creek Bay - Flaming Gorge,NF,Flaming Gorge,UT
,40.617,-111.134,SHIN,Shingle Creek ATV,NF,Kamas,UT
,40.035,-112.782,SIMP,Simpson Springs,BLM,,UT
,38.161,-111.334,SING,Singletree,NF,Teasdale,UT
,40.865,-109.526,SKUL,Skull Creek - Flaming Gorge,NF,Dutch John,UT
,40.766,-111.106,SMIM,Smith - Morehouse,NF,Oakley,UT
,41.87,-111.753,SMIT,Smithfield,NF,,UT
,37.203,-113.642,SNOW,Snow Canyon State Park,SP,Ivins,UT
,40.579,-111.027,SOAP,Soapstone,NF,Kamas,UT
,40.156,-111.053,SOLD,Soldier Creek,NF,Heber City,UT
,37.204,-112.983,SOUT,South - Zion National Park,NP,Springdale,UT
,41.925,-111.272,SOUE,South Eden - Bear Lake State Park,SP,Garden City,UT
,41.281,-111.654,SOUF,South Fork,NF,Huntsville,UT
,41.353,-112.076,SOUW,South Marina - Willard Bay State Park,SP,Willard,UT
,38.657,-110.661,SOUT,South Temple Wash - dispersed,BLM,Hanksville,UT
,40.024,-111.502,SPAF,Spanish Fork River Park,CP,Spanish Fork,UT
,40.073,-111.601,SPAN,Spanish Oaks Campground,CP,Spanish Fork,UT
,40.837,-110.001,SPIR,Spirit Lake,NF,Manila,UT
,40.442,-109.253,SPLI,Split Mountain - Dinosaur National Monument,NM,Jensen,UT
,39.442,-111.423,SPRI,Spring City,NF,,UT
,41.753,-111.717,SPRH,Spring Hollow,NF,Logan,UT
,37.519,-112.774,SPR1,Spruces,NF,Cedar City,UT
,40.642,-111.636,SPR2,Spruces,NF,Salt Lake City,UT
,37.383,-109.071,SQUA,Square Tower Ruins - Hovenweep National Monument,NM,Bluff,UT
,38.147,-109.801,SQUF,Squaw Flat - Canyonlands National Park,NP,Monticello,UT
,37.507,-110.7,STAN,Stanton Creek - Glen Canyon National Rec Area,NRA,Lake Powell,UT
,37.849,-110.662,STAS,Star Spring,BLM,Hanksville,UT
,40.19,-110.454,STAR,Starvation State Park,SP,Duchesne,UT
,37.001,-112.032,STAL,State Line - House Rock Valley,BLM,Marble Canyon,UT
,40.983,-110.383,STAT,Stateline,NF,Mountain View,UT
,37.87,-111.336,STEE,Steep Creek Bench - Burr Trail Rd - Grand Staircase Nat Mon,BLM,Boulder,UT
,40.514,-109.542,STEI,Steinaker State Park,SP,Vernal,UT
,40.868,-110.835,STIL,Stillwater,NF,Evanston,UT
,40.182,-111.175,STRB,Strawberry Bay - Strawberry Reservoir,COE,Provo,UT
,40.791,-110.884,SULP,Sulphur,NF,Evanston,UT
,38.342,-111.519,SUNG,Sunglow,NF,Bicknell,UT
,41.92,-111.461,SUNR,Sunrise,NF,Garden City,UT
,41.004,-111.84,SUNS,Sunset,NF,Farmington,UT
,37.622,-112.175,SUNB,Sunset - Bryce National Park,NP,Bryce Canyon,UT
,40.6,-110.345,SWIF,Swift Creek,NF,Altonah,UT
,38.365,-110.914,SWIN,Swing Arm City OHV Dispersed,BLM,Hanksville,UT
,40.572,-111.698,TANN,Tanners Flat,NF,Sandy,UT
,40.618,-111.134,TAYL,Taylors Fork ATV,NF,Kamas,UT
,37.534,-112.818,TEAH,Te - Ah,NF,Cedar City,UT
,38.301,-112.414,THRE,Three Creeks Reservoir Dispersed,BLM,Beaver,UT
,40.432,-111.646,TIMP,Timpooneke,NF,,UT
,39.901,-111.729,TINN,Tinney Flat,NF,Santaquin,UT
,41.891,-111.638,TONY,Tony Grove Lake,NF,Logan,UT
,40.682,-110.952,TRIA,Trial Lake,NF,Kamas,UT
,39.123,-111.488,TWEL,Twelve Mile Flat,NF,Mayfield,UT
,40.623,-110.144,UINT,Uinta Canyon,NF,Roosevelt,UT
,40.03,-111.387,UNIC,Unicorn,NF,Spanish Fork,UT
,38.649,-109.489,UPPE,Upper Big Bend,BLM,Moab,UT
,41.291,-111.636,UPPM,Upper Meadows,NF,Ogden,UT
,40.492,-112.594,UPPN,Upper Narrows,NF,Salt Lake City,UT
,39.188,-111.541,UPPS,Upper Six Mile Ponds,NF,Sterling,UT
,40.556,-110.701,UPPW,Upper Stillwater,NF,Mountain Home,UT
,40.237,-111.734,UTAH,Utah Lake State Park,SP,Provo,UT
,37.316,-109.85,VALL,Valley of the Gods Dispersed,BLM,Bluff,UT
,39.988,-112.385,VERN,Vernon Reservoir,NF,Vernon,UT
,40.636,-110.159,WAND,Wandin,NF,Roosevelt,UT
,40.47,-111.653,WARN,Warner,NF,Pleasant Grove,UT
,38.519,-109.276,WARL,Warner Lake,NF,Moab,UT
,40.548,-111.489,WASA,Wasatch Mountain State Park,SP,Park City,UT
,37.166,-113.409,WASH,Washington County Regional Park,CP,Hurricane,UT
,40.679,-110.961,WASH,Washington Lake,NF,Kamas,UT
,37.196,-112.988,WATC,Watchman - Zion National Park,NP,Springdale,UT
,41.295,-111.601,WEBE,Weber Memorial Park,CP,Huntsville,UT
,39.094,-110.76,WEDG,Wedge Overlook,BLM,Cleveland,UT
,37.746,-112.589,WHIB,White Bridge,NF,Panguitch,UT
,37.08,-111.89,WHIH,White House Trailhead - Paria Canyon - Grand Staircase Nat Mon,BLM,Page,UT
,39.74,-112.315,WHIS,White Sands - Little Sahara Rec Area,BLM,Nephi,UT
,40.62,-109.942,WHIR,Whiterocks,NF,Whiterocks,UT
,40.132,-111.528,WHIT,Whiting,NF,Mapleton,UT
,38.536,-109.606,WILL,Williams Bottom,BLM,Moab,UT
,38.383,-109.889,WILF,Willow Flat - Island in the Sky - Canyonlands National Park,NP,Moab,UT
,39.162,-111.613,WILK,Willow Lake,NF,Manti,UT
,40.391,-111.901,WILP,Willow Park - Lehi,CP,Lehi,UT
,38.696,-109.673,WILL,Willow Springs Trail Dispersed,BLM,Moab,UT
,40.923,-109.713,WIL1,Willows,NF,Manila,UT
,41.292,-111.633,WIL2,Willows,NF,Ogden,UT
,38.176,-109.462,WIND,Windwhistle,BLM,Moab,UT
,41.797,-111.644,WOOD,Wood Camp,NF,Logan,UT
,40.536,-110.637,YEP1,Yellow Pine,NF,Mountain Home,UT
,40.631,-111.173,YEP2,Yellow Pine,NF,Kamas,UT
,40.542,-110.337,YELL,Yellowstone,NF,Mountain Home,UT
,40.546,-110.333,YELB,Yellowstone Bridge,NF,Altonah,UT
