,Lat,Long,Code,Campground,Type,City,State
,42.805,-124.308,SIXE,Sixes River,BLM,Sixes,OR
,42.297,-123.73,SIXM,Sixmile Camp,NF,Selma,OR
,43.861,-122.045,SKOC,Skookum Creek,NF,Westfir,OR
,44.397,-121.065,SKUL,Skull Hollow,NF,Terrebonne,OR
,44.077,-122.224,SLIC,Slide Creek,NF,Blue River,OR
,44.474,-121.637,SMIL,Smiling River,NF,Camp Sherman,OR
,43.788,-123.818,SMIT,Smith River Falls,BLM,Reedsport,OR
,44.025,-121.728,SODA,Soda Creek,NF,Bend,OR
,43.96,-121.788,SOUH,South (Hosmer Lake),NF,Bend,OR
,44.604,-124.064,SOUP,South Beach State Park,SP,New;port,OR
,44.404,-118.305,SOUF,South Fork,NF,Unity,OR
,42.187,-124.132,SOUC,South Fork Camps,NF,Brookings,OR
,45.202,-123.72,SOUL,South Lake,NF,Beaver,OR
,43.614,-121.823,SOUW,South Lava Flow,NF,Crescent,OR
,44.418,-121.741,SOUR,South Shore,NF,Sisters,OR
,42.639,-118.763,SOUN,South Steens,BLM,Princeton,OR
,43.715,-121.771,SOUT,South Twin Lake,NF,Bend,OR
,43.056,-122.688,SOUU,South Umpqua Falls,NF,Tiller,OR
,44.705,-122.176,SOUE,Southshore,NF,Sisters,OR
,44.676,-118.081,SOUS,Southwest Shore,NF,Baker City,OR
,42.347,-123.702,SPAL,Spalding Pond,NF,Galice,OR
,43.57,-124.203,SPIN,Spinreel,NF,North Bend,OR
,45.203,-118.394,SPOO,Spool Cart,NF,La Grande,OR
,44.823,-119.792,SPRA,Spray Riverfront Park,CP,Spray,OR
,43.461,-122.02,SPRI,Spring,NF,Crescent,OR
,45.125,-121.533,SPRD,Spring Drive RV (was Bear Springs),NF,Government Camp,OR
,45.814,-123.612,SPRU,Spruce Run County Park,CP,Elsie,OR
,42.035,-123.022,SQUA,Squaw Lakes,NF,Applegate,OR
,42.731,-124.005,SRU,Sru Lake,NF,Powers,OR
,44.262,-119.018,STAR,Starr,NF,Canyon City,OR
,43.373,-122.641,STEA,Steamboat Falls,NF,Steamboat,OR
,44.367,-117.218,STEC,Steck Park,BLM,Weiser,OR
,44.4,-118.32,STEV,Stevens Creek,NF,Unity,OR
,45.295,-121.737,STIL,Still Creek,NF,Government Camp,OR
,44.32,-118.674,STRA,Strawberry,NF,Prairie City,OR
,43.176,-124.2,STUR,Sturdivant City Park,CP,Coquille,OR
,43.467,-117.133,SUCC,Succor Creek State Natural Area,SP,Nyssa,OR
,44.232,-119.806,SUGA,Sugar Creek,NF,Paulina,OR
,42.952,-120.762,SUMR,Summer Lake State Wildlife Area,SP,Summer Lake,OR
,45.033,-121.79,SUMM,Summit Lake,NF,,OR
,44.064,-122.223,SUNN,Sunnyside,NF,Blue River,OR
,44.427,-122.608,SUNY,Sunnyside Park,CP,Foster,OR
,42.371,-122.205,SUNT,Sunset,NF,Klamath Falls,OR
,43.334,-124.372,SUNP,Sunset Bay State Park,SP,Coos Bay,OR
,43.562,-121.963,SUNC,Sunset Cove,NF,Crescent,OR
,42.713,-124.31,SUNB,Sunshine Bar,NF,Powers,OR
,45.152,-122.106,SUNS,Sunstrip,NF,Estacada,OR
,43.296,-122.893,SUSA,Susan Creek,BLM,Glide,OR
,44.054,-124.108,SUTT,Sutton,NF,Florence,OR
,43.853,-121.218,SWAM,Swamp Wells,NF,Bend,OR
,43.796,-124.149,TAHK,Tahkenitch,NF,Reedsport,OR
,43.8,-124.147,TAHL,Tahkenitch Landing,NF,Florence,OR
,45.02,-117.452,TAMA,Tamarack,NF,Baker City,OR
,45.805,-118.076,TARG,Target Meadows,NF,Weston,OR
,43.815,-122.035,TAYL,Taylor Burn,NF,Oakridge,OR
,42.211,-122.376,RESO,The Resort - Howard Prairie Lake,CP,Ashland,OR
,45.025,-117.788,THIF,Thief Valley Reservoir,CP,Baker City,OR
,43.167,-122.166,THIE,Thielsen View,NF,Diamond Lake,OR
,42.959,-121.091,THOM,Thompson Reservoir,NF,Silver Lake,OR
,42.966,-122.888,THCR,Three C Rock,NF,Tiller,OR
,44.095,-121.624,THRC,Three Creek Lake,NF,Sisters,OR
,44.112,-121.624,THRM,Three Creek Meadow,NF,Sisters,OR
,42.804,-122.866,THRE,Threehorn,NF,Tiller,OR
,45.421,-123.803,TILL,Tillamook Air Museum,CP,Tillamook,OR
,44.366,-124.091,TILB,Tillicum Beach,NF,Waldport,OR
,45.399,-121.648,TILL,Tilly Jane,NF,Parkdale,OR
,43.41,-122.115,TIMP,Timpanogas Lake,NF,Oakridge,OR
,42.511,-123.618,TINC,Tin Can,NF,Galice,OR
,42.036,-123.125,TIPS,Tipsu Tyee,NF,Jacksonville,OR
,43.274,-122.404,TOKE,Toketee Lake,NF,Idleyld Park,OR
,45.515,-121.571,TOLP,Toll Bridge County Park,CP,Hood River,OR
,44.997,-118.934,TOLB,Tollbridge,NF,Long Creek,OR
,45.662,-121.897,TOLE,Tollbridge,CP,Mt Hood,OR
,45.323,-121.905,TOLG,Tollgate,NF,Zigzag,OR
,42.125,-122.041,TOPS,Topsy,BLM,Keno,OR
,44.281,-122.047,TRAI,Trail Bridge,NF,McKenzie Bridge,OR
,43.584,-122.046,TRAP,Trapper Creek,NF,Crescent Lake,OR
,45.441,-123.61,TRAS,Trask River County Park,CP,Tillamook,OR
,45.271,-121.733,TRIL,Trillium Lake,NF,Government Camp,OR
,44.385,-121.926,TROC,Trout Creek,NF,Sweet Home,OR
,44.784,-120.97,TROM,Trout Creek - Madras,BLM,Madras,OR
,44.305,-118.552,TROU,Trout Farm,NF,Prairie City,OR
,45.652,-121.553,TUCP,Tucker County Park,CP,Hood River,OR
,42.721,-123.878,TUCK,Tucker Flat,BLM,Agness,OR
,43.601,-124.176,TUGM,Tugman State Park,SP,Reedsport,OR
,44.127,-121.332,TUMA,Tumalo State Park,SP,Bend,OR
,45.277,-117.391,TURK,Turkey Flat Forest Camp,NF,Enterprise,OR
,43.23,-122.589,TWIK,Twin Lakes,NF,Idleyld Park,OR
,45.079,-117.055,TWIL,Twin Lakes,NF,Halfway,OR
,42.157,-120.212,TWIN,Twin Springs,NF,Lakeview,OR
,45.037,-117.446,TWOC,Two Color,NF,Baker City,OR
,45.25,-117.377,TWOP,Two Pan,NF,Enterprise,OR
,43.884,-124.12,TYEE,Tyee,NF,Florence,OR
,43.496,-123.492,TYES,Tyee - Sutherlin,BLM,Oakland,OR
,45.125,-118.972,UKIA,Ukiah - Dale Forest,SF,Ukiah,OR
,45.114,-118.563,UMAP,Umapine,NF,,OR
,45.726,-118.187,UMAT,Umatilla Forks,NF,Athena,OR
,45.923,-119.331,UMTA,Umatilla Marina RV Park,CP,Umatilla,OR
,43.663,-124.194,UMPQ,Umpqua Lighthouse State Park,SP,Reedsport,OR
,44.688,-118.026,UNIC,Union Creek,NF,Baker City,OR
,42.91,-122.45,UNIO,Union Creek,NF,Prospect,OR
,44.495,-118.184,UNIT,Unity Lake State Rec Area,SRA,John Day,OR
,43.054,-121.266,UPPE,Upper Buck Creek,NF,,OR
,44.238,-123.5,UPPE,Upper Lake Creek,BLM,Horton,OR
,42.41,-123.13,VALL,Valley of the Rogue State Park,SP,Grants Pass,OR
,45.694,-121.668,VIEN,Viento State Park,SP,Hood River,OR
,45.746,-117.022,VIGN,Vigne,NF,Enterprise,OR
,43.793,-123.777,VINC,Vincent Creek,BLM,Gardiner,OR
,45.578,-121.792,WAHT,Wahtum Lake,NF,Parkdale,OR
,45.274,-117.214,WALP,Wallowa Lake State Park,SP,Joseph,OR
,44.433,-120.336,WALT,Walton Lake,NF,Prineville,OR
,44.158,-124.116,WASH,Washburne Memorial State Park,SP,Florence,OR
,44.492,-122.819,WATE,Waterloo County Park,CP,Waterloo,OR
,42.024,-123.157,WATK,Watkins,NF,Applegate,OR
,43.876,-124.144,WAXM,Waxmyrtle,NF,Florence,OR
,45.217,-123.967,WEBB,Webb County Park,CP,Pacific City,OR
,44.877,-118.777,WELC,Welch Creek /Th,NF,Dale,OR
,43.84,-121.89,WEST,West Cultus,NF,Bend,OR
,43.593,-121.855,WESD,West Davis Lake,NF,Crescent,OR
,45.079,-117.476,WESE,West Eagle,NF,La Grande,OR
,44.525,-118.302,WETM,Wetmore,NF,Unity,OR
,45.273,-123.949,WHAL,Whalen Island,CP,Pacific City,OR
,42.497,-122.415,WHIK,Whiskey Springs,NF,Butte Falls,OR
,44.688,-122.008,WHIS,Whispering Falls,NF,Detroit,OR
,43.311,-123.217,WHIB,Whistlers Bend County Park,CP,Roseburg,OR
,44.484,-122.506,WHIO,Whitcomb Creek,CP,Foster,OR
,43.227,-122.862,WHCR,White Creek,NF,North Umpqua,OR
,45.198,-121.6,WHIR,White River Station,NF,Dufur,OR
,42.438,-123.458,WHIH,Whitehorse County Park,CP,Grants Pass,OR
,43.247,-122.303,WHIF,Whitehorse Falls,NF,Diamond Lake,OR
,43.987,-123.66,WHIT,Whittaker Creek,BLM,Mapleton,OR
,44.216,-118.851,WICK,Wickiup,NF,John Day,OR
,43.673,-121.685,WICB,Wickiup Butte,NF,La Pine,OR
,44.44,-120.577,WILC,Wildcat,NF,Prineville,OR
,42.188,-122.436,WILT,Wildcat,NF,Ashland,OR
,44.485,-120.335,WILW,Wildwood,NF,Mitchell,OR
,44.042,-120.298,WILE,Wiley Flat,NF,Prineville,OR
,45.342,-117.411,WILL,Williamson,NF,Enterprise,OR
,42.659,-121.851,WILR,Williamson River,NF,Chiloquin,OR
,42.093,-120.201,WILK,Willow Creek,NF,Lakeview,OR
,42.275,-118.266,WILL,Willow Creek - Whitehorse Hot Springs,BLM,Fields,OR
,42.204,-122.391,WILL,Willow Lake County Park,CP,Butte Falls,OR
,42.216,-122.402,WILP,Willow Point - Howard Prairie Lake,CP,Butte Falls,OR
,43.901,-122.614,WINB,Winberry,NF,Lowell,OR
,43.674,-124.192,WINR,Winchester Bay RV Resort,CP,Winchester Bay,OR
,42.019,-124.105,WINC,Winchuck,NF,Brookings,OR
,43.675,-124.184,WIND,Windy Cove,CP,Winchester Bay,OR
,45.35,-116.512,WINS,Windy Saddle,NF,Riggins,OR
,45.012,-118.643,WINO,Winom Creek,NF,Ukiah,OR
,44.253,-119.826,WOLC,Wolf Creek,NF,Paulina,OR
,43.24,-122.935,WOLK,Wolf Creek,NF,Glide,OR
,42.695,-123.4,WOLF,Wolf Creek County Park,CP,Wolf Creek,OR
,45.734,-118.03,WOOL,Woodland,NF,Weston,OR
,45.211,-123.954,WOOD,Woods County Park,CP,,OR
,45.779,-118.098,WOOW,Woodward,NF,Weston,OR
,45.69,-121.77,WYET,Wyeth - Columbia River Gorge Area,NF,Cascade Locks,OR
,44.53,-118.31,YELL,Yellow Pine,NF,Unity,OR
,44.59,-122.376,YELB,Yellowbottom,BLM,,OR
,43.877,-119.274,YELJ,Yellowjacket,NF,Hines,OR
,44.4,-122.337,YUKW,Yukwah,NF,Sweet Home,OR
,46.339,-121.645,ADAM,Adams Fork,NF,Randle,WA
,48.678,-119.505,AENE,Aeneas Lake - WDFW,SFW,Tonasket,WA
,46.52,-121.013,AHTA,Ahtanum Camp - State Forest,SF,Yakima,WA
,46.799,-122.293,ALDE,Alder Lake - Tacoma Power,SP,Eatonville,WA
,46.259,-117.566,ALDT,Alder Thicket,NF,Pomeroy,WA
,47.522,-119.495,ALKA,Alkali Lake - WDFW,SFW,Soap Lake,WA
,48.029,-119.942,ALTA,Alta Lake State Park,SP,Pateros,WA
,48.012,-123.594,ALTR,Altaire - Olympic National Park,NP,Port Angeles,WA
,46.976,-121.159,AMER,American Forks,NF,Cliffdell,WA
,47.628,-119.33,ANKE,Ankeny No. 1 - WDFW,SFW,Grand Coulee D,WA
,47.975,-120.164,ANTI,Antilon Lake,NF,Manson,WA
,48,-120.818,ATKI,Atkinson Flat,NF,Leavenworth,WA
,48.151,-120.057,AVER,Averill - WDFW,SFW,Pateros,WA
,45.663,-121.036,AVRY,Avery Rec Area- Columbia River Gorge,COE,Wishram,WA
,46.586,-118.368,AYER,Ayer Boat Basin - Snake River,COE,Ayers,WA
,48.66,-120.543,BALL,Ballard,NF,Mazama,WA
,47.903,-119.169,BARK,Barker Canyon - WDFW,SFW,Grand Coulee,WA
,45.803,-122.487,BATT,Battle Ground Lake State Park,SP,Battle Ground,WA
,48.488,-122.48,BAYV,Bay View State Park,SP,Burlington,WA
,48.141,-122.762,BECF,Beach - Fort Worden State Park,SP,Port Townsend,WA
,45.625,-122.024,BEAC,Beacon Rock State Park,SP,Vancouver,WA
,48.066,-124.24,BEAR,Bear Creek - State Forest,SF,Sappho,WA
,48.489,-120.116,BEAR,Bear Creek - WDFW,SFW,Winthrop,WA
,45.854,-121.955,BEAV,Beaver,NF,Carson,WA
,48.85,-118.967,BEAL,Beaver Lake,NF,Wauconda,WA
,47.734,-121.332,BECK,Beckler River,NF,Skykomish,WA
,48.096,-121.387,BEDA,Bedal,NF,Granite Falls,WA
,47.809,-119.971,BEEB,Beebe Bridge Park,CP,Chelan Falls,WA
,47.429,-122.877,BELF,Belfair State Park,SP,Belfair,WA
,46.16,-121.403,BENC,Bench Lake,RES,,WA
,46.035,-117.274,BENZ,Benzona - WDFW,SFW,Asotin,WA
,48.857,-118.981,BETH,Beth Lake,NF,Tonasket,WA
,47.377,-120.883,BEVE,Beverly,NF,Cle Elum,WA
,45.801,-121.641,BIGC,Big Cedars Campground,CP,Home Valley,WA
,46.735,-121.968,BIG1,Big Creek,NP,Ashford,WA
,47.494,-123.211,BIG2,Big Creek,NF,Hoodsport,WA
,48.729,-117.562,BIGM,Big Meadow Lake,NF,Ione,WA
,46.795,-120.458,BIGP,Big Pines - Yakima River Canyon,BLM,Ellensburg,WA
,46.23,-117.543,BIGS,Big Springs,NF,Pomeroy,WA
,48.904,-122.765,BIRC,Birch Bay State Park,SP,Blaine,WA
,46.063,-121.338,BIRD,Bird Creek - State Forest,SF,Glenwood,WA
,46.141,-121.439,BIRD,Bird Lake,RES,,WA
,48.314,-120.273,BLAC,Blackpine Lake,NF,Twisp,WA
,47.559,-119.452,BLUE,Blue Lake - WDFW,SFW,Soap Lake,WA
,46.404,-121.735,BLUE,Blue Lake Creek,NF,Randle,WA
,48.683,-119.688,BLUE,Blue Lake North - WDFW,SFW,Oroville,WA
,48.671,-119.689,BLUE,Blue Lake South - WDFW,SFW,Oroville,WA
,46.97,-119.336,BLYT,Blythe - WDFW,SFW,Moses Lake,WA
,46.559,-117.271,BLYT,Blyton Landing - Lake Bryan,COE,Colton,WA
,48.611,-120.166,BOBC,Bobcat - WDFW,SFW,Winthrop,WA
,47.897,-124.36,BOGA,Bogachiel State Park,SP,Forks,WA
,48.792,-119.057,BONA,Bonaparte Lake,NF,Tonasket,WA
,46.037,-117.253,MEMO,Botts - WDFW,SFW,Asotin,WA
,48.715,-121.691,BOUL,Boulder Creek,NF,Concrete,WA
,48.985,-117.353,BOUN,Boundary Dam - Seattle City Power,CP,Metaline,WA
,46.679,-117.446,BOYE,Boyer Park and Marina,CP,Colfax,WA
,47.564,-120.782,BRID,Bridge Creek,NF,Leavenworth,WA
,48.078,-119.733,BRIB,Bridgeport Bar State Wildlife Rec Area,SP,Brewster,WA
,48.014,-119.609,BRIG,Bridgeport State Park,SP,Bridgeport,WA
,45.942,-120.68,BROO,Brooks Memorial State Park,SP,Goldendale,WA
,47.412,-123.322,BROC,Brown Creek,NF,Shelton,WA
,48.436,-117.195,BROW,Browns Lake,NF,Usk,WA
,46.683,-123.892,BRUC,Bruceport County Park,CP,South Bend,WA
,48.268,-121.331,BUCK,Buck Creek,NF,Darrington,WA
,48.606,-120.201,BUCL,Buck Lake,NF,Winthrop,WA
,46.879,-121.283,BUMC,Bumping Crossing,NF,American River,WA
,46.862,-121.296,BUML,Bumping Lake,NF,Cliffdell,WA
,47.134,-119.926,BURK,Burke Lake Southwest - WDFW,SFW,Quincey,WA
,47.138,-119.931,BURK,Burke Lake West - WDFW,SFW,Quincey,WA
,47.033,-119.928,CALI,Caliche Lake - WDFW,SFW,George,WA
,48.133,-122.504,CAMA,Camano Island State Park,SP,Camano Island,WA
,48.714,-120.126,CAM4,Camp 4,NF,,WA
,47.464,-123.219,LAKU,Camp Cushman,CP,Hoodsport,WA
,47.118,-122.573,CAMM,Camp Murray Beach Military,MIL,Tacoma,WA
,48.44,-120.066,CAMP,Campbell Lake - WDFW,SFW,Winthrop,WA
,47.481,-123.69,CAMP,Campbell Tree Grove,NF,Humptulips,WA
,45.916,-122.202,CANC,Canyon Creek,NF,Morton,WA
,48.578,-118.24,CANY,Canyon Creek,NF,Kettle Falls,WA
,46.283,-124.054,CAPE,Cape Disappointment State Park,SP,Ilwaco,WA
,48.412,-119.516,CARL,Carl Precht RV Park,CP,Omak,WA
,46.349,-121.624,CATC,Cat Creek,NF,Randle,WA
,46.354,-121.618,CATH,Cat Creek Chimney,NF,Randle,WA
,46.971,-121.165,CEDA,Cedar Springs,NF,Cliffdell,WA
,46.63,-117.809,CENT,Central Ferry Park - Lake Bryan,COE,Dodge,WA
,46.293,-121.595,CHAI,Chain - Of - Lakes,NF,,WA
,46.259,-118.845,CHAR,Charbonneau Park,COE,Pasco,WA
,47.608,-120.886,CHAT,Chatter Creek,NF,Leavenworth,WA
,47.398,-123.601,CHET,Chetwoot,NF,Montesano,WA
,48.28,-117.715,CHEL,Chewelah City Park,CP,Chewelah,WA
,48.678,-120.134,CHEW,Chewuch,NF,Winthrop,WA
,46.417,-117.19,CHIE,Chief Timothy Park,COE,Clarkston,WA
,48.914,-119.703,CHOP,Chopaka Lake - State Forest,SF,Loomis,WA
,48.014,-119.677,CITB,City of Bridgeport Marina RV Park,CP,Bridgeport,WA
,47.349,-121.105,CLEE,Cle Elum River,NF,Cle Elum,WA
,48.22,-121.569,CLEA,Clear Creek,NF,Darrington,WA
,47.514,-117.693,CLEA,Clear Lake Military,MIL,Cheney,WA
,46.634,-121.268,CLEN,Clear Lake North,NF,Naches,WA
,46.629,-121.268,CLES,Clear Lake South,NF,Naches,WA
,45.712,-120.718,CLIF,Cliffs Park - Columbia River Gorge,COE,Goldendale,WA
,48.337,-122.688,CLIF,Cliffside RV Military - Whidbey Island NAS,MIL,Oak Harbor,WA
,46.507,-121.177,CLOV,Clover Flats- State Forest,SF,Yakima,WA
,47.5,-118.556,COFF,Coffeepot Lake,BLM,Odessa,WA
,47.392,-123.605,COHO,Coho,NF,Montesano,WA
,45.762,-122.341,COLC,Cold Creek- State Forest,SF,Yacolt,WA
,46.081,-121.751,COLD,Cold Spring Indian,NF,,WA
,48.937,-119.797,COLS,Cold Springs- State Forest,SF,Loomis,WA
,47.683,-123.019,COLL,Collins,NF,Brinnon,WA
,48.687,-121.094,COLO,Colonial Creek - North Cascades  National Park,NP,Newhalem,WA
,48.093,-119.787,COLC,Columbia Cove City RV Park,CP,Brewster,WA
,45.646,-121.105,COLH,Columbia Hills (Horsethief Lake) State Park,SP,Dallesport,WA
,46.233,-119.205,COLU,Columbia Park,CP,Kennewick,WA
,48.541,-117.91,COLV,Colville Fairgrounds RV Park,CP,Colville,WA
,48.555,-119.755,CONC,Conconully State Park,SP,Conconully,WA
,48.751,-119.662,CONN,Conners Lake - WDFW,SFW,Loomis,WA
,47.656,-124.198,COPP,Coppermine Bottom- State Forest,SF,Forks,WA
,46.969,-119.311,CORR,Corral Lake - WDFW,SFW,Warden,WA
,47.013,-121.466,CORR,Corral Pass,NF,Enumclaw,WA
,46.907,-121.03,COT2,Cottonwood,NF,Cliffdell,WA
,48.021,-120.642,COT1,Cottonwood  - Ent,NF,Entiat,WA
,48.587,-119.763,COT3,Cottonwood  - Ton,NF,Conconully,WA
,47.779,-124.293,COTT,Cottonwood- State Forest,SF,Forks,WA
,46.918,-121.233,COUG,Cougar Flat,NF,Cliffdell,WA
,46.767,-121.796,COUR,Cougar Rock - Mount Rainier National Park,NP,Enumclaw,WA
,48.477,-120.096,COUG,Couger Lake WDFW,SFW,Winthrop,WA
,47.616,-119.294,COUL,Coulee City Community Park,CP,Coulee City,WA
,46.264,-121.634,COUN,Council Lake,NF,,WA
,46.179,-123.204,COUL,County Line Park,CP,Kelso,WA
,47.135,-118.16,COW,Cow Lake - WDFW,SFW,Ritzville,WA
,48.485,-119.215,CRAW,Crawfish Lake,NF,Riverside,WA
,45.853,-119.853,CROW,Crow Butte Park,AUTH,Port of Benton,WA
,47.016,-121.138,CROC,Crow Creek,NF,Naches,WA
,47.311,-121.315,CRYS,Crystal Springs,NF,Easton,WA
,48.72,-118.66,CURL,Curlew Lake State Park,SP,Republic,WA
,47.071,-121.578,DALL,Dalles,NF,Enumclaw,WA
,47.714,-120.211,DARO,Daroga State Park,SP,East Wenatchee,WA
,47.318,-122.406,DASH,Dash Point State Park,SP,Federal Way,WA
,48.739,-118.228,DAVI,Davis Lake,NF,Kettle Falls,WA
,48.398,-122.657,DECE,Deception Pass State Park,SP,Oak Harbor,WA
,46.752,-121.361,DEEP,Deep Creek  - Nac,NF,Naches,WA
,48.865,-118.395,DEER,Deer Creek Forest Camp T.H.,NF,Danville,WA
,48.124,-117.585,DERL,Deer Lake Resort, ,Loon Lake,WA
,47.949,-123.256,DERP,Deer Park - Olympic National Park,NP,Sequim,WA
,48.027,-120.313,DERT,Deer Point,NF,Chelan,WA
,47.41,-121.441,DENN,Denny Creek,NF,North Bend,WA
,46.567,-118.537,DEVI,Devils Bench - Snake River,COE,Kahlotus,WA
,46.655,-121.36,DOG,Dog Lake,NF,Naches,WA
,47.737,-123.165,DOSE,Dosewallips,NP,,WA
,47.689,-122.902,DOSP,Dosewallips State Park,SP,Shelton,WA
,45.673,-122.156,DOUF,Dougan Falls- State Forest,SF,Washougal,WA
,47.485,-119.9,DOUC,Douglas Creek Dispersed - Yakima River Canyon,BLM,Waterville,WA
,48.617,-117.904,DOUF,Douglas Falls Grange Park- State Forest,SF,Colville,WA
,48.902,-121.913,DOUG,Douglas Fir,NF,Glacier,WA
,47.972,-123.112,DUNF,Dungeness Forks,NF,,WA
,48.143,-123.187,DUNG,Dungeness Rec Area,CP,Sequim,WA
,48.598,-120.446,EARL,Early Winters,NF,Winthrop,WA
,48.839,-117.28,EAST,East Sullivan,NF,Metaline,WA
,46.066,-117.011,EBSO,Ebson - WDFW,SFW,Asotin,WA
,48.754,-117.405,EDGE,Edgewater,NF,Ione,WA
,47.551,-120.768,EIGH,Eightmile,NF,Leavenworth,WA
,47.73,-123.094,ELKH,Elkhorn,NF,Brinnon,WA
,48.602,-119.118,ELLL,Ell Lake - WDFW,SFW,Tonasket,WA
,46.205,-123.388,ELOC,Elochoman Slough Marina,CP,Cathlamet,WA
,48.028,-123.588,ELWH,Elwha - Olympic National Park,NP,Port Angeles,WA
,47.669,-120.217,ENTI,Entiat City Park,CP,Entiat,WA
,48.698,-118.018,EVAS,Evans - Lake Roosevelt National Rec Area,NRA,Evans,WA
,46.941,-121.942,EVAN,Evans Creek,NF,Carbonado,WA
,47.125,-119.897,EVER,Evergreen East - WDFW,SFW,Quincey,WA
,47.624,-117.664,FAIR,Fairchild AFB Military,MIL,Spokane,WA
,48.068,-123.915,FAIR,Fairholm - Olympic National Park,NP,Port Angeles,WA
,47.47,-123.846,FALC,Falls Creek,NF,Quinault,WA
,48.635,-120.156,FALL,Falls Creek,NF,Winthrop,WA
,47.793,-122.927,FALV,Falls View,NF,Quilcene,WA
,47.702,-122.508,FAYB,Fay Bainbridge State Park,SP,Bainbridge Island,WA
,48.523,-118.81,FERR,Ferry Lake,NF,Republic,WA
,46.081,-117.17,FIEL,Fields Spring State Park,SP,Anatone,WA
,46.94,-120.506,FIOR,Fiorito Ponds - WDFW,SFW,Ellensburg,WA
,47.524,-121.073,FISH,Fish Lake,NF,Ronald,WA
,48.616,-119.71,FISH,Fish Lake  - WDFW,SFW,Omak,WA
,46.315,-118.767,FISP,Fishhook Park,COE,Pasco,WA
,48.614,-120.194,FLAT,Flat,NF,Carlton,WA
,48.545,-117.573,FLOD,Flodelle Creek- State Forest,SF,Colville,WA
,47.952,-121.991,FLOW,Flowing Lake County Park,CP,Snohomish,WA
,48.205,-120.198,FOGG,Foggy Dew,NF,Carlton,WA
,48.737,-119.67,FORD,Forde Lake  - WDFW,SFW,Tonasket,WA
,46.293,-117.557,FORB,Forest Boundary,NF,Pomeroy,WA
,45.959,-121.757,FORL,Forlorn Lakes,NF,Trout Lake,WA
,48.16,-122.674,FORC,Fort Casey State Park,SP,Coupeville,WA
,48.244,-122.745,FORE,Fort Ebey State Park,SP,Coupeville,WA
,48.094,-122.704,FORF,Fort Flagler State Park,SP,Nordland,WA
,47.109,-122.585,FORL,Fort Lewis Military,MIL,Tacoma,WA
,47.91,-118.306,FORS,Fort Spokane - Lake Roosevelt National Rec Area,NRA,Davenport,WA
,48.078,-122.804,FORT,Fort Townsend State Park,SP,Port Townsend,WA
,48.117,-122.767,FORW,Fort Worden State Park,SP,Port Townsend,WA
,47.925,-120.511,FOXC,Fox Creek,NF,Ardenvoir,WA
,47.474,-123.838,GATT,Gatton Creek,NF,Quinault,WA
,48.287,-118.142,GIFF,Gifford  - Lake Roosevelt National Rec Area,NP,Gifford,WA
,47.824,-120.81,GLAC,Glacier View,NF,Leavenworth,WA
,46.983,-119.256,GLEN,Glen Williams - WDFW,SFW,Warden,WA
,46.1,-117.786,GODM,Godman Trailhead,NF,Dayton,WA
,48.078,-121.734,GOLD,Gold Basin,NF,Granite Falls,WA
,48.673,-121.267,GOOD,Goodell Creek - North Cascades,NP,Newhalem,WA
,47.838,-120.648,GOOS,Goose Creek,NF,Leavenworth,WA
,45.941,-121.759,GOOL,Goose Lake,NF,Trout Lake,WA
,45.883,-121.998,GOVT,Govt. Mineral Springs,NF,Carson,WA
,48.082,-120.489,GRAH,Graham Harbor,NF,Chelan,WA
,48.566,-121.805,GRAN,Grandy Lake Campground,CP,Concrete,WA
,47.941,-120.926,GRAS,Grasshopper Meadows,NF,Lake Wenatchee,WA
,47.573,-123.578,GRAV,Graves Creek,NP,Amanda Park,WA
,46.793,-124.092,GRAY,Grayland Beach State Park,SP,Grayland,WA
,48.451,-119.627,GREE,Green Lake - WDFW,SFW,Okanogan,WA
,45.998,-121.534,GULE,Guler - Mt. Adams Park,CP,Trout Lake,WA
,48.561,-118.152,HAAG,Haag Cove - Lake Roosevelt National Rec Area,NRA,Kettle Falls,WA
,46.981,-121.096,HALF,Halfway Flat,NF,Naches,WA
,47.595,-123.122,HAMM,Hamma Hamma,NF,Lilliwaup,WA
,48.721,-120.669,HART,Harts Pass,NF,Mazama,WA
,46.675,-121.08,HAUS,Hause Creek,NF,Naches,WA
,47.816,-118.325,HAWK,Hawk Creek  - Lake Roosevelt National Rec Area,NP,Coulee Dam,WA
,46.931,-119.184,HEAR,Heart Lake - WDFW,SFW,Warden,WA
,48.035,-123.427,HEAR,Heart O The Hills - Olympic National Park,NP,Port Angeles,WA
,46.966,-121.264,HELL,Hells Crossing,NF,Cliffdell,WA
,47.81,-124.25,HOHO,Hoh Oxbow- State Forest,SF,Forks,WA
,47.81,-124.25,HOHR,Hoh Rain Forest - Olympic National Park,NP,Forks,WA
,47.12,-122.469,HOLI,Holiday Park Military - McChord AFB,MIL,,WA
,45.71,-121.776,HOME,Home Valley Campground,CP,Home Valley,WA
,48.696,-120.265,HONE,Honeymoon,NF,Winthrop,WA
,46.213,-119.016,HOOD,Hood Park,COE,Pasco,WA
,46.378,-119.439,HORN,Horn Rapids County Park,CP,Benton City,WA
,48.67,-121.677,HORC,Horseshoe Cove,NF,Burlington,WA
,46.31,-121.565,HORS,Horseshoe Lake,NF,Randle,WA
,48.484,-121.598,HOWA,Howard Miller Steelhead County Park,CP,Rockport,WA
