,Long,Lat,Code,Campground,Type,City,State
,41.814,-91.597,SAND,Sandy Beach - Coralville Lake,COE,Iowa City,IA
,43.064,-96.118,SAND,Sandy Hollow Park,CP,Sioux Center,IA
,43.195,-92.161,SAUD,Saude Rec Area,CP,Fredericksburg,IA
,41.499,-91.17,SAUL,Saulsbury Bridge,CP,Muscatine,IA
,41.805,-95.672,SCHA,Schaben County Park,CP,Dunlap,IA
,43.151,-95.289,SCHA,Scharnberg Co Park,CP,Everly,IA
,41.775,-95.411,SCHI,Schimerowski Rec Area,CP,Earling,IA
,41.714,-90.527,SCOT,Scott County Park,CP,Eldridge,IA
,42.599,-91.633,SCOU,Scout Park - Lamont,CP,Lamont,IA
,40.67,-93.12,SEYM,Seymour Lake Co Park,CP,Seymour,IA
,41.446,-90.878,SHAD,Shady Creek  - Mississippi River,COE,Muscatine,IA
,42.723,-92.591,SHER,Shell Rock Rec Area,CP,Shell Rock,IA
,43.174,-93.044,SHEL,Shellrock River Co Preserve,CP,Nora Springs,IA
,41.78,-90.784,SHEM,Sherman Co Park,CP,Calamus,IA
,40.615,-91.677,SHIM,Shimek State Forest,SF,Farmington,IA
,43.053,-94.397,SIEM,Siems County Park,CP,Whittemore,IA
,42.638,-92.143,SIGG,Siggelkov County Park,CP,Dunkerton,IA
,43.448,-95.326,SILE,Silver Lake City Park - East,CP,Lake Park,IA
,43.441,-95.35,SILS,Silver Lake City Park - South,CP,Lake Park,IA
,43.485,-93.42,SILV,Silver Lake Co Park,CP,Northwood,IA
,42.426,-91.322,SILP,Silver Lake County Park,CP,Delhi,IA
,42.649,-95.591,SILS,Silver Sioux Recreation Area,CP,Quimby,IA
,41.25,-91.97,SKUN,Skunk River Access,CP,Richland,IA
,40.653,-93.845,SLIP,Slip Bluff County Park,CP,Lamoni,IA
,43.122,-94.243,SMIT,Smith Lake County Park,CP,Algona,IA
,41.193,-91.111,SNIV,Snively Access,CP,Wapello,IA
,42.284,-96.337,SNYD,Snyder Bend County Park,CP,Salix,IA
,41.079,-94.215,SOUT,South - Three Mile Co Rec Area,CP,Afton,IA
,43.442,-91.672,SOUB,South Bear Co Park,CP,Highlandville,IA
,42.744,-92.987,SOUF,South Fork Access  - Dumont Park,CP,Clarksville,IA
,43.083,-93.994,SOUP,South Park - Wesley,CP,Wesley,IA
,42.063,-90.17,SOUS,South Sabula Lakes County Park,CP,Maquoketa,IA
,42.22,-95.954,SOUT,Southwood Conservation Area,CP,Smithland,IA
,42.909,-92.239,SPLI,Split Rock County Park,CP,Fredericksburg,IA
,42.786,-92.68,SPOC,Sportsman Park - Clarksville,CP,Clarksville,IA
,41.847,-94.21,SPOD,Sportsman Park - Dawson,CP,Dawson,IA
,42.068,-94.291,SPRL,Spring Lake County Park,CP,Jefferson,IA
,41.774,-94.467,SPRI,Springbrook State Park,SP,Guthrie Center,IA
,42.304,-90.436,SPRU,Spruce Creek County Park,CP,Bellevue,IA
,42.02,-91.556,SQUA,Squaw Creek County Park,CP,Marion,IA
,41.95,-94.29,SQUI,Squirrel Hollow Co Park,CP,Jefferson,IA
,41.022,-93.482,STEP,Stephens State Forest,SF,Lucas,IA
,40.828,-91.437,STPP,Stephenson Park,CP,Lowell,IA
,42.609,-95.681,STIE,Stieneke Area Park,CP,Quimby,IA
,42.394,-92.885,STOE,Stoehr Fishing Area,CP,Grundy,IA
,42.557,-96.47,STON,Stone State Park,SP,Sioux City,IA
,42.579,-94.848,STRA,Straight Park,CP,Fonda,IA
,42.271,-93.931,STRA,Stratford City Park,CP,Stratford,IA
,41.776,-91.559,SUGA,Sugar Bottom - Coralville Lake,COE,Solon,IA
,41.529,-90.683,SUMT,Summit - West Lake County Park,CP,Davenport,IA
,41.399,-95.026,SUNN,Sunnyside Park,CP,Atlantic,IA
,41.398,-95.025,SUNN,Sunnyside Park Campground,CP,Atlantic,IA
,42.628,-95.175,SUNR,Sunrise,CP,Storm Lake,IA
,42.786,-94.953,SUNS,Sunset City Park - Albert,CP,Albert City,IA
,42.035,-94.846,SWAN,Swan Lake State Park,SP,Carroll,IA
,41.885,-93.855,SWED,Swede Point Park,CP,Madrid,IA
,42.431,-90.739,SWIS,Swiss Valley County Park,CP,Dubuque,IA
,42.225,-92.422,TFCL,T. F. Clark Co Park,CP,Traer,IA
,41.72,-91.528,TAIW,Tailwater  - Coralville Lake,COE,Iowa City,IA
,41.021,-94.072,THAY,Thayer Lake Rec Area,CP,Thayer,IA
,41.643,-93.378,THOM,Thomas Mitchell County Park,CP,Mitchellville,IA
,43.262,-93.756,THOR,Thorpe Park,CP,Forest City,IA
,42.456,-91.874,THRE,Three Elms County Park,CP,Independence,IA
,41.085,-94.213,THRM,Three Mile Rec Area,CP,Afton,IA
,42.631,-92.536,THUN,Thunder Woman Park, ,Janesville,IA
,42.088,-93.001,TIMM,Timmons Grove County Park,CP,Marshalltown,IA
,43.07,-95.616,TJOS,Tjossem County Park,CP,Primghar,IA
,42.401,-93.07,TOWE,Tower Rock - Steamboat Rock,CP,Steamboat Rock,IA
,42.318,-91.716,TROY,Troy Mills Wapsi Access,CP,Quasqueton,IA
,42.403,-91.385,TURT,Turtle Creek County Park,CP,Manchester,IA
,43.489,-94.614,TUTT,Tuttle Lake Park,CP,Dolliver,IA
,42.818,-91.881,TWIN,Twin Bridges County Park,CP,Maynard,IA
,43.014,-92.389,TWIE,Twin Ponds Co Park  - East,CP,Ionia,IA
,43.009,-92.395,TWIW,Twin Ponds Co Park  - West,CP,Ionia,IA
,42.125,-92.725,UNIO,Union Grove State Park,SP,Gladbrook,IA
,41.457,-92.569,UNIO,Union Mills Access,CP,New Sharon,IA
,42.252,-94.543,UNIV,University 40,CP,Lohrville,IA
,40.772,-91.29,UPPA,Upper Augusta Skunk River Access,CP,Augusta,IA
,43.348,-92.137,VERN,Vernon Springs Turkey River County Park,CP,Vernon Springs,IA
,42.393,-91.765,VETR,Veterans Memorial County Park,CP,Quasqueton,IA
,40.392,-91.378,VICT,Victory Park,CP,Keokuk,IA
,40.964,-95.043,VIKI,Viking Lake State Park,SP,Stanton,IA
,41.142,-91.32,VIRG,Virginia Grove Rec Area,CP,Morning Sun,IA
,42.866,-91.758,VOLG,Volga River  State Rec Area,SRA,Fayette,IA
,40.658,-95.23,WABA,Wabash Trace Park,CP,Coin,IA
,42.192,-91.523,WAKP,Wakpicada Natural Area,CP,Central City,IA
,41.4,-92.991,WALL,Wallashuck - Red Rock Lake,COE,Pella,IA
,41.91,-90.863,WALN,Walnut Grove Co Park,CP,Toronto,IA
,41.538,-93.747,WALW,Walnut Woods State Park,SP,West Des Moines,IA
,41.187,-91.193,WAPE,Wapello Fairgrounds Park,CP,Wapello,IA
,42.1,-91.292,WAPS,Wapsipinicon State Park,SP,Anamosa,IA
,40.939,-91.622,WATE,Water Works Park,CP,Mount Pleasant,IA
,40.938,-91.619,WATE,Waterworks Park - Oakland Mills Park,CP,Mt.Pleasant,IA
,40.681,-95.682,WAUB,Waubonsie State Park,SP,Hamburg,IA
,40.646,-92.076,WAUT,Waubonsie Trail Park,CP,Cantril,IA
,43.258,-91.474,WAUK,Waukon City Park,CP,Waukon,IA
,40.757,-91.27,WELT,Welter Recreation Park,CP,Augusta,IA
,42.636,-92.643,WEST,West Fork Forest Access,CP,Shell Rock,IA
,43.165,-92.757,WESI,West Idlewild County Campground,CP,Floyd,IA
,41.52,-90.688,WESL,West Lake County Park,CP,Davenport,IA
,41.725,-91.536,WESO,West Overlook - Coralville Lake,COE,Iowa City,IA
,43.431,-96.185,WEST,Westside County Park - Rock Rapids,CP,Rock Rapids,IA
,41.383,-93.024,WHIT,Whitebreast - Red Rock Lake,COE,Knoxville,IA
,42.194,-91.887,WILD,Wildcat Bluff County Park,CP,Urbana,IA
,42.75,-92.784,WILD,Wilder City Park,CP,Allison,IA
,43.204,-93.082,WILK,Wilkinson - Pioneer County Park,CP,Rock Falls,IA
,41.906,-95.053,WILL,Willow Creek City Park - Manning,CP,Manning,IA
,42.803,-96.155,WILC,Willow Creek Park - Le Mars,CP,Le Mars,IA
,41.772,-95.786,WILL,Willow Lake County Rec Area - Woodbine,CP,Woodbine,IA
,41.492,-96.01,WILS,Wilson Island State Rec Area,SRA,Missouri Valle,IA
,40.84,-94.545,WILS,Wilson Lake County Park,CP,Lenox,IA
,40.642,-91.489,WILP,Wilson Lake Park - Fort Madison,CP,Fort Madison,IA
,40.73,-94.829,WIND,Windmill Lake Co Park,CP,New Market,IA
,41.328,-94.005,WINT,Winterset City Park,CP,Winterset,IA
,42.773,-93.18,WKW,WKW Conservation Park,CP,Hampton,IA
,43.312,-94.705,WOLD,Wolden Rec Area,CP,Wallingford,IA
,42.211,-92.793,WOLF,Wolf Creek Rec Area,CP,Grundy Center,IA
,42.893,-92.802,WUNS,Wunsch Memorial Park,CP,Greene,IA
,41.551,-93.472,YELB,Yellow Banks County Park,CP,Pleasant Hill,IA
,43.176,-91.228,YELL,Yellow River State Forest,SF,Harpers Ferry,IA
,42.03,-95.315,YELS,Yellow Smoke Park,CP,Denison,IA
,41.378,-92.201,YENR,Yenruogis County Park,CP,Sigourney,IA
,40.986,-90.39,ALLI,Allison Lake Storey,CP,Galesburg,IL
,41.438,-90.768,ANDA,Andalusia Slough - Missssippi River,COE,Davenport,IL
,40.195,-90.204,ANDE,Anderson Lake State Conservation Area,SCA,Browning,IL
,42.449,-90.052,APPL,Apple River Canyon State Park,SP,Apple River,IL
,40.453,-90.801,ARGY,Argyle Lake State Park,SP,Colchester,IL
,37.826,-88.91,ARRO,Arrowhead Lake,CP,Johnston City,IL
,40.112,-91.479,BEAR,Bear Creek - Mississippi River,COE,Marcelline,IL
,39.211,-89.976,BEAV,Beaver Dam State Park,SP,Plainview,IL
,41.054,-90.939,BIGR,Big River State Forest,SF,Keithsburg,IL
,41.838,-88.175,BLAW,Blackwell Forest Preserve,CP,,IL
,41.348,-91.056,BLAI,Blanchard Island - Mississippi River,COE,Muscatine,IL
,42.287,-90.403,BLAL,Blanding Landing - Mississippi River,COE,Hanover,IL
,39.554,-88.614,BOWO,Bo Wood  - Lake Shelbyville,COE,Sullivan,IL
,38.695,-89.236,BOUL,Boulder  - Lake Carlyle,COE,Carlyle,IL
,37.581,-88.884,BUCK,Buck Ridge  -  Lake Of Egypt,NF,Ozark,IL
,38.1,-88.194,BURR,Burrell City Park,CP,Carmi.,IL
,37.578,-88.244,CAMP,Camp Cadiz,NF,Karber's Ridge,IL
,40.561,-89.975,CANT,Canton Lake,CP,Canton,IL
,40.711,-89.537,CARL,Carl Spindler,CP,East Peoria,IL
,40.425,-91.152,CART,Carthage City Park,CP,Carthage,IL
,37.469,-88.156,CAVE,Cave - In - Rock State Park,SP,Cave-In-Rock,IL
,42.446,-88.188,CHAI,Chain OLakes State Park,SP,Spring Grove,IL
,38.665,-88.538,CHAR,Charley Brown City Park,CP,Flora,IL
,40.163,-88.788,CLIN,Clinton Lake  State Rec Area,SRA,DeWitt,IL
,38.657,-89.261,COLE,Coles Creek  - Lake Carlyle,COE,Carlyle,IL
,40.642,-89.03,COML,Comlara County Park,CP,Hudson,IL
,39.452,-88.759,COON,Coon Creek - Shelbyville Lake,COE,Shelbyville,IL
,37.74,-89.12,CRAB,Crab Orchard  National Wildlife Refuge,NWR,Carbondale,IL
,39.003,-87.899,CRAW,Crawford County Fairgrounds,CP,Oblong,IL
,38.632,-89.361,DAMW,Dam West  - Lake Carlyle,COE,Carlyle,IL
,39.915,-89.839,DEER,Deer Park,CP,Petersburg,IL
,40.959,-90.942,DELA,Delabar State Park,SP,Oquawka,IL
,41.377,-88.207,DESP,Des Plaines State Conservation Area,SCA,Wilmington,IL
,41.311,-88.21,DESP,Desplaines Conservational Park,CP,Wilmington,IL
,37.639,-89.512,DEVI,Devils Backbone Park,CP,Grand Tower,IL
,37.644,-89.111,DEVI,Devils Kitchen,NF,Makanda,IL
,37.383,-88.666,DIXO,Dixon Springs State Park,SP,Golconda,IL
,37.984,-89.226,DUQU,Du Quoin State Fair Campground,CP,Du Quoin,IL
,39.501,-88.71,EAGL,Eagle Creek State Park,SP,Findlay,IL
,38.663,-89.327,ELDO,Eldon Hazlet State Park,SP,Carlyle,IL
,39.866,-88.881,FARI,Faries Park,CP,Decatur,IL
,37.533,-88.966,FERN,Ferne Clyffe State Park,SP,Goreville,IL
,41.567,-90.396,FISH,Fishermans Corner - Mississippi River,COE,Hampton,IL
,40.01,-87.564,FORS,Forest Glen County Preserve,CP,Danville,IL
,36.987,-89.147,FORT,Fort Defiance State Park,SP,Cairo,IL
,37.969,-89.909,FORK,Fort Kaskaskia State Park,SP,Ellis Grove,IL
,37.147,-88.707,FORM,Fort Massac State Park,SP,Metropolis,IL
,39.403,-88.135,FOXR,Fox Ridge State Park,SP,Charleston,IL
,41.28,-89.86,FRAN,Francis City Park,CP,Kewanee,IL
,40.031,-88.781,FRIE,Friends Creek Regional Park,CP,Cisco,IL
,40.463,-90.077,FULT,Fulton County Rec Area,CP,St David,IL
,37.604,-89.194,GIAN,Giant City State Park,SP,,IL
,39.457,-88.373,GIBS,Gibson City Park,CP,,IL
,37.375,-88.485,GOLC,Golconda Marina ,SP,Golconda,IL
,42.321,-87.831,GREA,Great Lakes Naval Military,MIL,North Chicago,IL
,39.426,-90.867,GREA,Great River Road Campground,CP,Pleasant Hill,IL
,41.631,-89.516,GREE,Green River State Wildlife Area,SP,Harmon,IL
,38.078,-88.931,GUNC,Gun Creek -   Rend Lake,COE,Benton,IL
,38.056,-88.401,HAMI,Hamilton County State Conservation Area,SCA,McLeansboro,IL
,40.85,-90.982,HEND,Henderson County State Conservation,SCA,Keithsburg,IL
,41.399,-89.714,HENN,Hennepin Canal Parkway State Park,SP,Sheffield,IL
,39.317,-88.689,HIDD,Hidden Springs State Forest,SP,Strasburg,IL
,38.25,-87.986,HILL,Hilltop Campground - Grayville,CP,Grayville,IL
,42.439,-89.045,HONO,Hononegah Forest Preserve,CP,Rockton,IL
,38.699,-90.066,HORR,Horseshoe Lake Recreation Area,SP,East St. Louis,IL
,37.118,-89.331,HORS,Horseshoe Lake State Conservation Area - Cairo,SCA,Miller City,IL
,41.322,-88.716,ILLS,Illini State Park,SP,Marseilles,IL
,41.565,-90.403,ILLI,Illiniwek Campground,CP,Hampton,IL
,42.434,-87.807,ILLB,Illinois Beach State Park,SP,Zion,IL
,39.996,-90.074,JIME,Jim Edgar Panther Creek WA,SP,Chandlerville,IL
,37.834,-89.521,JOHC,Johnson Creek,NF,Murphysboro,IL
,41.33,-89.891,JOHS,Johnson Sauk Trail State Park,SP,Kewanee,IL
,40.824,-89.797,JUBI,Jubilee College State Park,SP,Brimfield,IL
,39.711,-88.477,JURG,Jurgens City Park,CP,Arthur,IL
,39.299,-90.609,KAMP,Kampsville River Park,CP,Kampsville,IL
,41.204,-87.979,KANK,Kankakee River State Park,SP,Bourbonnais,IL
,41.098,-90.943,KEIT,Keithsburg Riverside Campground,CP,Keithsburg,IL
,40.139,-87.753,KICK,Kickapoo State Park,SP,Oakwood,IL
,42.422,-89.831,LAKL,Lake - Le - Aqua - Na State Park,SP,Lena,IL
,41.324,-89.316,LAKD,Lake De Pue City Park,CP,De Pue,IL
,39.195,-89.612,LAKY,Lake Lou Yaeger,CP,Litchfield,IL
,39.346,-88.471,LAME,Lake Mattoon Campground East,CP,Mattoon,IL
,39.359,-88.47,LAMW,Lake Mattoon Campground West,CP,Mattoon,IL
,37.779,-89.383,LAKM,Lake Murphysboro State Park,SP,Murphysboro,IL
,39.525,-89.262,LAKT,Lake Taylorville City Campground,CP,Taylorville,IL
,39.339,-87.719,LINT,Lincoln Trail State Park,SP,Marshall,IL
,39.981,-89.845,LINC,Lincolns New Salem Historic Site,AUTH,Petersburg,IL
,39.434,-88.76,LITH,Lithia Springs - Shelbyville Lake,COE,Shelbyville,IL
,37.644,-89.162,LITT,Little Grassy Lake - Crab Orchard NWR,USFW,Makanda,IL
,40.892,-88.665,LIVI,Livingston County 4-H Park,CP,Pontiac,IL
,41.898,-90.154,LOCK,Lock and Dam 13 - Mississippi River,COE,Fulton,IL
,39.455,-88.739,LONE,Lone Point - Lake Shelbyville,COE,Shelbyville,IL
,42.033,-89.323,LOWD,Lowden Memorial State Park,SP,Oregon,IL
,42.285,-88.6,MARE,Marengo Ridge County Park,CP,Marengo,IL
,39.448,-87.813,MILL,Mill Creek Park,CP,Marshall,IL
,42.144,-90.164,MISS,Mississippi Palisades State Park,SP,Savanna,IL
,40.413,-88.728,MORA,Moraine View State Park,SP,LeRoy,IL
,41.841,-89.967,MORR,Morrison Rockwood State Park,SP,Morrison,IL
,40.544,-91.384,NAUV,Nauvoo State Park,SP,Nauvoo,IL
,38.069,-89.001,NORT,North Sandusky - Rend Lake,COE,Benton,IL
,37.409,-88.661,OAKP,Oak Point   -   Lake Glendale,NF,Vienna,IL
,39.659,-88.023,OAKL,Oakland City Park,CP,Oakland,IL
,39.004,-87.902,OBLO,Oblong Park,CP,Oblong,IL
,39.445,-88.773,OPOS,Opossum Creek - Shelbyville Lake,COE,Shelbyville,IL
,39.634,-87.695,PARI,Paris City Park,CP,Paris,IL
,42.071,-88.36,BURN,Paul Wolff Campground - Burnidge Wolff Preserve,CP,Close to RR,IL
,42.362,-89.321,PECA,Pecatonica River Forest Preserve,CP,Pecatonica,IL
,38.977,-90.542,PERE,Pere Marquette State Park,SP,Grafton,IL
,37.603,-88.379,PHAR,Pharoah  -  Garden Of The Gods,NF,Harrisburg,IL
,37.516,-89.422,PINH,Pine Hills,NF,Jonesboro,IL
,37.615,-88.267,PINE,Pine Ridge  -  Pounds Hollow,NF,Karber's Ridge,IL
,39.644,-90.761,PITT,Pittsfield City Lake,CP,Pittsfield,IL
,40.284,-88.15,PARI,Prairie Pines Campground,CP,Rantoul,IL
,41.672,-89.926,PROP,Prophetstown State Park,SP,Prophetstown,IL
,38.005,-89.425,PYRA,Pyramid State Park,SP,Pinckneyville,IL
,39.306,-90.408,RAIN,Rainey City Park,CP,Carrollton,IL
,39.159,-89.125,RAMS,Ramsey Lake State Park,SP,Ramsey,IL
,37.972,-89.805,RAND,Randolph County State Conservation Area,SCA,Chester,IL
,38.73,-87.836,REDH,Red Hills Lake State Park,SP,Sumner,IL
,37.523,-88.656,REDB,Redbud - Bell Smith Springs,NF,Ozark,IL
,40.478,-89.948,RICE,Rice Lake State Conservation Area,SCA,Canton,IL
,40.301,-90.066,RIVE,Riverfront City Park - Havana,CP,Havana,IL
,39.857,-89.617,RIVE,Riverside Park,CP,Springfield,IL
,38.997,-87.742,ROBI,Robinson City Park,CP,Robinson,IL
,42.37,-88.978,ROCK,Rock Cut State Park,SP,Loves Park,IL
,37.693,-88.39,SALI,Saline County State Conservation Area,SCA,Equality,IL
,38.543,-88.591,SAMD,Sam Dale Lake Conservation Area,SCA,Johnsonville,IL
,39.016,-88.122,SAMP,Sam Parr State Park,SP,Newton,IL
,40.411,-89.866,SAND,Sand Ridge State Forest - Forest City,SF,Topeka,IL
,39.655,-89.488,SANG,Sangchris Lake State Park,SP,Rochester,IL
,40.083,-90.553,SCHU,Schuy - Rush Park,CP,Rushville,IL
,38.551,-89.841,SCOT,Scott AFB Military,MIL,Belleville,IL
,42.276,-89.368,SEWA,Seward Bluffs Forest Preserve,CP,Seward,IL
,41.761,-88.87,SHAB,Shabbona Lake State Park,SP,Shabbona,IL
,41.448,-90.878,SHAD,Shady Creek - Mississippi River,COE,Muscatine,IL
,39.179,-89.471,SHER,Sherwood Forest,CP,Hillsboro,IL
,39.896,-90.955,SILO,Siloam Springs State Park,SP,Clayton,IL
,40.457,-88.373,SOUC,South City (Gibson) Park,CP,Gibson City,IL
,38.035,-88.936,SOUM,South Marcum  - Rend Lake,COE,Benton,IL
,38.059,-89.006,SOUS,South Sandusky -  Rend Lake,COE,Benton,IL
,40.476,-90.67,SPRI,Spring Lake Park - Macomb,CP,Macomb,IL
,40.474,-89.847,SPRI,Spring Lake State Conservation Area,SCA,Manito,IL
,41.321,-89.011,STAR,Starved Rock State Park,SP,Utica,IL
,38.72,-88.763,STEP,Stephen A. Forbes State Park,SP,Kinmundy,IL
,42.464,-89.235,SUGA,Sugar River Forest Preserve,CP,Durand,IL
,37.542,-88.641,TEAL,Teal Pond,NF,,IL
,41.949,-90.117,THOM,Thomson Causeway -  Mississippi River,COE,Thomson,IL
,37.459,-88.233,TOWE,Tower Rock,NF,Harrisburg,IL
,37.482,-89.359,TRAI,Trail of Tears State Forest,SF,Jonesboro,IL
,37.686,-89.413,TURK,Turkey Bayou,NF,Murphysboro,IL
,39.697,-88.038,WALN,Walnut Point State Park,SP,Oakland,IL
,40.355,-91.446,WARS,Warsaw City Campground,CP,Warsaw,IL
,38.28,-89.363,WASH,Washington County Lake State Conservation Area,SCA,Nashville,IL
,39.6,-90.012,WAVE,Waverly Lake City Park,CP,Waverly,IL
,38.111,-88.934,WAYN,Wayne Fitzgerrell State Park,SP,Whittington,IL
,40.233,-90.898,WEIN,Weinberg - King State Park,SP,Augusta,IL
,40.117,-88.924,WELD,Weldon Springs State Park,SP,Clinton,IL
,38.068,-89.007,WEST,West Sandusky - Rend Lake,COE,Sesser,IL
,41.993,-89.475,WHIP,White Pines Forest State Park,SP,Polo,IL
,39.535,-88.626,WHIT,Whitley Creek - Lake Shelbyville,COE,Sullivan,IL
,42.497,-89.796,WINS,Winslow Community Park,CP,Winslow,IL
,39.477,-88.687,WOLF,Wolf Creek State Park,SP,Windsor,IL
,40.878,-89.437,WOOD,Woodford State Conservation Area,SCA,Low Point,IL
,41.221,-86.578,BASS,Bass Lake State Beach,SB,Knox,IN
,41.444,-85.251,BIXL,Bixler Lake City Campground,CP,Kendallville,IN
,39.436,-84.998,BROO,Brookville Lake,COE,Brookville,IN
,39.177,-86.271,BROW,Brown County State Park,SP,Nashville,IN
,38.41,-86.097,BUFF,Buffalo Trace Co Park,CP,Palmyra,IN
,37.944,-87.64,BURD,Burdette Park,CP,Evansville,IN
,39.355,-86.027,CAMA,Camp Atterbury Military,MIL,Edinburgh,IN
,39.944,-87.458,CAYU,Cayuga Park Campground,CP,Cayuga,IN
,38.199,-86.604,CELI,Celina Recreation Area,NF,Bristow,IN
,41.341,-85.402,CHAI,Chain OLakes State Park,SP,Albion,IN
,38.449,-85.646,CHAR,Charlestown State Park,SP,Charlestown,IN
,38.546,-85.939,CLAR,Clark State Forest,SF,Henryville,IN
,38.76,-85.418,CLIF,Clifty Falls State Park,SP,Madison,IN
,38.877,-86.821,CRAN,Crane MWR Military,MIL,Crane,IN
,38.46,-85.865,DEAM,Deam Lake  State Rec Area,SRA,Borden,IN
,40.608,-86.404,DEER,Deer Creek Co Park,CP,Camden,IN
,38.725,-86.041,DELA,Delaney Creek Park,CP,Salem,IN
,38.317,-86.885,DUBO,Dubois County Park,CP,Huntingburg,IN
,41.671,-86.983,DUNE,Dunewood - Indiana Dunes National Lakeshore,NP,Chesterton,IN
,40.687,-87.417,EARL,Earl Park Rest Area,CP,Fowler,IN
,41.58,-85.809,ELKH,Elkhart County Fairgrounds,CP,Goshen,IN
,38.257,-86.783,FERD,Ferdinand State Forest,SP,Ferdinand,IN
,39.334,-87.372,FOWL,Fowler County Park,CP,Terre Haute,IN
,39.405,-85.019,FRAN,Franklin County Park,CP,Brookville,IN
,40.692,-86.573,FREN,French Post Co Park,CP,Logansport,IN
,37.952,-86.589,GERM,German Ridge,NF,Cannelton,IN
,38.549,-87.041,GLEN,Glendale State Fish and Wildlife Area,SP,Montgomery,IN
,38.994,-87.244,GREE,Greene - Sullivan State Forest,SF,Dugger,IN
,39.013,-86.431,HARD,Hardin Ridge,NF,,IN
,38.777,-85.702,HARD,Hardy Lake  State Rec Area,SRA,Unknown,IN
,38.09,-87.944,HARM,Harmone State Park,SP,New Harmony,IN
,39.49,-87.323,HAWT,Hawthorne County Park,CP,Terre Haute,IN
,39.3,-85.973,HEFL,Heflen Co Park,CP,Edinburgh,IN
,41.387,-85.42,HIDD,Hidden Diamonds City Park,CP,Albion,IN
,37.814,-87.959,HOVE,Hovey Lake State Fish and Wildlife Area,SFW,Mt.Vernon,IN
,41.657,-87.063,INDI,Indiana Dunes State Park,SP,Chesterton,IN
,39.361,-85.969,IRWI,Irwin City Park,CP,Edinburgh,IN
,38.86,-86.021,JACK,Jackson - Washington State Forest,SF,,IN
,41.112,-85.119,JOHN,Johnny Appleseed Park,CP,Fort Wayne,IN
,39.38,-86.043,JOHC,Johnson County Park,CP,Edinburgh.,IN
,40.843,-85.436,KILS,Kil-So-Quah - J. Edward Roush Lake,SRA,Huntington,IN
,38.698,-87.517,KIMM,Kimmell City Park,CP,Vincennes,IN
,41.235,-85.837,KOSC,Kosciusko County Fairgrounds,CP,Warsaw,IN
,40.893,-85.471,LAKC,Lake Clare Park Camp,CP,Huntington,IN
,39.891,-87.079,LAKW,Lake Waveland Park,CP,Waveland,IN
,39.487,-86.875,LIEB,Lieber  State Rec Area,SRA,Cloverdale,IN
,38.104,-86.996,LINC,Lincoln State Park,SP,Lincoln City,IN
,38.683,-87.539,LINT,Lincoln Trail,SP,,IN
,40.768,-85.629,LOST,Lost Bridge State Rec Area - Salamonie Lake,SRA,Andrews,IN
,38.193,-87.329,LYNN,Lynnville Park,CP,Lynnville,IN
,38.732,-85.365,MADI,Madison City Park,CP,Madison,IN
,38.697,-86.722,MART,Martin State Forest,SF,Shoals,IN
,39.375,-86.372,MASO,Mason Ridge - Morgan Monroe State Forest,SP,Martinsville,IN
,39.283,-86.726,MCCO,McCormicks Creek State Park,SP,Spencer,IN
,40.703,-85.94,MISS,Mississinewa Lake - Miami Recreation Area,SP,Peru,IN
,38.669,-87.041,MONT,Montgomery Rec Park,CP,Montgomery,IN
,39.335,-86.422,MORG,Morgan - Monroe State Forest,SP,Martinsville,IN
,39.488,-84.973,MOUR,Mounds  State Rec Area - Brookville Lake,SRA,Brookville,IN
,40.106,-85.616,MOUN,Mounds State Park,SP,Anderson,IN
,40.745,-85.582,MTET,Mt. Etna  State Rec Area,SRA,Andrews,IN
,38.99,-85.616,MUSC,Muscatatuck,CP,North Vernon,IN
,38.4,-86.658,NEWT,Newton Stewart  State Rec Area - Patoka Lake,SRA,Birdseye,IN
,38.196,-86.29,OBAN,OBannon Woods State Park,SP,Corydon,IN
,40.725,-85.123,OUAB,Ouabache State Park,SP,Bluffton,IN
,38.724,-87.508,QUAT,Ouabache Trails County Park,CP,Vincennes,IN
,39.316,-86.844,OWEN,Owen Putnam State Forest,SF,Spencer,IN
,38.745,-85.064,PAUL,Paul Ogle Riverfront Park,CP,Vevay,IN
,39.083,-86.439,PAYN,Paynetown  State Rec Area - Monroe Lake,SRA,,IN
,41.681,-85.271,PIGE,Pigeon River State Fish and Wildlife Area,SP,Mongo,IN
,41.246,-85.842,PIKL,Pike Lake County Campground,CP,Warsaw,IN
,38.36,-87.157,PIKS,Pike State Forest,SF,Winslow,IN
,41.708,-85.022,POKA,Pokagon State Park,SP,Angola,IN
,41.537,-86.35,POTA,Potato Creek State Park,SP,North Liberty,IN
,39.285,-87.469,PRAC,Prairie Creek County Park,CP,Terre Haute,IN
,40.139,-85.28,PRAI,Prairie Creek Park,CP,Muncie,IN
,38.486,-87.255,PRID,Prides Creek Co Park,CP,Petersburg,IN
,40.503,-86.832,PROP,Prophetstown State Park,SP,Battle Ground,IN
,39.581,-85.002,QUAK,Quakertown  State Rec Area - Brookville Lake,SRA,Brookville,IN
,39.734,-87.075,RACC,Raccoon - Cecil M. Harden Lake,SP,Rockville,IN
,39.399,-86.85,RATT,Rattlesnake - Owen Putnam State Forest,SF,Vandalia,IN
,39.017,-87.241,RE26,Res 26 - Greene - Sullivan State Forest,SF,Dugger,IN
