,Lat,Long,Code,Campground,Type,City,State
15,33.45,-87.349,BURC,Burchfield Branch Park,COE,Adger,AL
61,33.461,-85.874,LAKC,Lake Chinnabee,NF,Oxford,AL
19,33.477,-85.808,CHEA,Cheaha State Park,SP,Delta,AL
1,33.621,-85.963,ANNI,Anniston Army Depot RV Military,MIL,Anniston,AL
6,33.72,-85.56,BIGO,Big Oak Gap Hunter Camp,NF,Heflin,AL
89,33.725,-85.604,PINE,Pine Glen,NF,Heflin,AL
28,33.785,-85.558,COLE,Coleman Lake Rec Area,NF,Jacksonville,AL
94,33.876,-86.865,RICK,Rickwood Caverns State Park,SP,Warrior,AL
25,34.02,-87.26,CLEA,Clear Creek,NF,Jasper,AL
79,34.042,-86.022,NOCC,Noccalula Falls Campground,CP,Gadsden,AL
104,34.081,-86.948,SMIT,Smith Lake County Park,CP,Cullman,AL
29,34.1,-87.32,CORI,Corinth,NF,Double Springs,AL
54,34.119,-87.297,HOUS,Houston,NF,Houston,AL
13,34.298,-87.272,BRUS,Brushy Lake,NF,Moulton,AL
74,34.338,-87.346,MCDO,Mcdougle Hunter Camp,NF,Russellville,AL
72,34.382,-86.284,MARS,Marshall County Park,CP,Guntersville,AL
53,34.382,-87.966,HORS,Horseshoe Bend - Bear Creek Lakes,AUTH,Hodges,AL
90,34.392,-87.987,PINP,Piney Point,UTIL,Hodges,AL
62,34.401,-86.203,LAKG,Lake Guntersville State Park,SP,Guntersville,AL
113,34.417,-87.907,WILL,Williams Hollow,UTIL,Spruce Pine,AL
2,34.427,-87.924,BEA3,Bear Creek Lakes,AUTH,Russellville,AL
38,34.448,-87.966,ELLI,Elliot Branch - Bear Creek  Auth,AUTH,Hodges,AL
3,34.448,-87.966,BEA2,Bear Creek Lakes,AUTH,Hodges,AL
14,34.472,-86.051,BUCK,Bucks Pocket State Park,SP,Grove Oak,AL
32,34.501,-85.618,DESO,De Soto State Park,SP,Fort Payne,AL
102,34.519,-87.918,SLIC,Slick Rock - Bear Creek Auth,AUTH,Russellville,AL
17,34.572,-86.23,CATH,Cathedral Caverns State Park,SP,Woodville,AL
91,34.574,-86.938,POIN,Point Mallard City Campground,CP,Decatur,AL
35,34.575,-86.558,DITT,Ditto Landing City Campground,CP,Huntsville,AL
34,34.577,-85.807,DEKA,Dekalb County Public Lake,CP,Sylvania,AL
46,34.586,-86.083,GOOS,Goose Pond Colony,CP,Scottsboro,AL
37,34.588,-86.684,EAST,Easter Posey MWR Military - Redstone Arsenal,MIL,Valhermoso Springs,AL
103,34.622,-87.797,SMAL,Small Point - Cane Creek Canyon,PR,Tuscumbia,AL
57,34.639,-86.017,JACK,Jackson County Park,CP,Scottsboro,AL
93,34.693,-86.64,REDS,Redstone Arsenal RV Military,MIL,Huntsville,AL
71,34.7,-87.158,MALL,Mallard Creek,TVA,Decatur,AL
78,34.744,-86.512,MONT,Monte Sano State Park,SP,Huntsville,AL
75,34.784,-87.681,MCFA,McFarland Park,CP,Florence,AL
114,34.788,-87.63,WILS,Wilson Dam - Lower Rockpile,TVA,Muscle Shoals-,AL
59,34.793,-87.38,JOEW,Joe Wheeler State Park,SP,Rogersville,AL
111,34.809,-87.629,VETE,Veterans Memorial Park, ,Florence,AL
107,34.853,-85.832,STEV,Stevenson Municipal Park - Guntersville Reservoir,CP,Stevenson,AL
27,34.854,-88.085,COLB,Colbert County Rose Trail Park,CP,Cherokee,AL
98,34.895,-86.442,SHAR,Sharon Johnston Park,CP,New Market,AL
203,33.06,-92.125,GRAN,Grand Marais County Park,CP,Felsenthal,AR
175,33.144,-92.095,CROS,Crossett RV Park,AUTH,Crossett,AR
160,33.281,-91.225,CHIC,Chicot County RV Park,CP,Lake Village,AR
273,33.3,-92.462,OLDL,Old Lock and Dam 8,COE,El Dorado,AR
263,33.301,-92.347,MORO,Moro Bay State Park,SP,Jersey,AR
250,33.349,-93.182,LOGO,Logoly State Park,SP,McNeil,AR
232,33.37,-91.197,LKCH,Lake Chicot State Park,SP,Lake Village,AR
199,33.471,-94.006,FOUR,Four States Fairgrounds RV,CP,Texarkana,AR
210,33.498,-93.77,HERV,Hervey Access Camping,CP,Hervey,AR
117,33.62,-93.861,ALLE,Allens Ferry at Little River,CP,Fulton,AR
195,33.66,-93.609,FARC,Fair City RV Park,CP,Hope,AR
262,33.681,-94.0,MILS,Millwood State Park,SP,Ashdown,AR
349,33.689,-93.117,WHIT,White Oak Lake State Park,SP,Bluff City,AR
306,33.691,-93.967,RIVW,River Run West - Millwood Lake,COE,Ashdown,AR
305,33.692,-93.963,RIVE,River Run East - Millwood Lake,COE,Ashdown,AR
128,33.698,-93.944,BEAL,Beards Lake - Millwood Lake,COE,Ashdown,AR
127,33.706,-93.936,BEAB,Beards Bluff - Millwood Lake,COE,Ashdown,AR
316,33.739,-93.92,SARA,Saratoga Landing - Millwood Lake,COE,Saratoga,AR
348,33.761,-94.059,WHICH,White Cliffs - Millwood Lake,COE,Mineral Springs,AR
281,33.783,-94.006,PARA,Paraloma Landing - Millwood Lake,COE,Mineral Springs,AR
166,33.791,-93.966,COTT,Cottonshed Landing - Millwood Lake,COE,Mineral Springs,AR
151,33.933,-91.833,CANE,Cane Creek State park,SP,Star City,AR
267,33.949,-93.863,NASH,Nashville City Park,CP,Nashville,AR
351,33.979,-91.309,WILB,Wilbur D Mills,COE,Dumas,AR
268,33.988,-91.31,NOTR,Notrebes Bend,COE,Gillett,AR
283,33.99,-91.359,PEND,Pendleton Bend,COE,Dumas,AR
259,34.032,-91.266,MERR,Merrisach Lake Park - Merrisach Lake,COE,Dumas,AR
173,34.041,-93.676,CRAT,Crater of Diamonds State Park,SP,Murfreesboro,AR
269,34.1,-94.388,OAK,Oak Grove,COE,DeQueen,AR
287,34.103,-94.4,PINR,Pine Ridge,COE,DeQueen,AR
217,34.14,-94.094,HORS,Horseshoe Bend - Dierks Lake,COE,Lockesburg,AR
180,34.145,-93.712,DAMA,Dam Area - Lake Greeson,COE,Murfreesboro,AR
224,34.155,-94.102,JEFF,Jefferson Ridge - Dierks Lake,COE,Dierks,AR
282,34.157,-93.735,PARK,Parker Creek - Lake Greeson,COE,Murfreesboro,AR
301,34.165,-91.737,RISI,Rising Star,COE,Grady,AR
285,34.169,-93.729,PIKE,Pikeville - Lake Greeson,COE,Murfreesboro,AR
170,34.175,-93.669,COWH,Cowhide Cove - Lake Greeson,COE,Kirby,AR
142,34.179,-93.731,BUCH,Buckhorn - Lake Greeson,COE,Murfreesboro,AR
242,34.187,-93.707,LAUR,Laurel Creek - Lake Greeson,COE,Kirby,AR
137,34.196,-94.093,BLUR,Blue Ridge - Dierks Lake,COE,Dierks,AR
310,34.209,-93.759,ROCK,Rock Creek - Lake Greeson,COE,Kirby,AR
339,34.212,-91.836,TRUL,Trulock - Arkansas River,COE,Pine Bluff,AR
165,34.215,-94.235,COSS,Cossatot Reefs - Gillham Lake,COE,Gillham,AR
134,34.222,-94.243,BIGC,Big Coon Creek - Gillham Lake,COE,Wickes,AR
219,34.227,-93.126,IRON,Iron Mountain - De Gray Lake,COE,Arkadelphia,AR
246,34.232,-94.248,LITC,Little Coon Creek - Gillham Lake,COE,Wickes,AR
228,34.233,-93.696,KIRB,Kirby Landing - Lake Greeson,COE,Kirby,AR
179,34.233,-93.74,DAIS,Daisy State Park,SP,Kirby,AR
317,34.236,-93.759,SELF,Self Creek - Lake Greeson,COE,Daisy,AR
126,34.237,-93.668,BEAC,Bear Creek, ,Kirby,AR
276,34.239,-93.205,OZAN,Ozan Point - De Gray Lake,COE,Bismarck,AR
329,34.239,-93.825,STAR,Star of the West, ,Kirby,AR
120,34.245,-93.801,ARRO,Arrowhead Point, ,Kirby,AR
185,34.247,-93.146,DEGR,DeGray Lake State Park,SP,Bismarck,AR
315,34.256,-91.985,SARC,Saracen Trace RV Park,CP,Pine Bluff,AR
193,34.256,-93.185,EDGE,Edgewood - De Gray Lake,COE,Arkadelphia,AR
118,34.259,-93.245,ALPI,Alpine Ridge - De Gray Lake,COE,Arkadelphia,AR
147,34.27,-93.181,CADD,Caddo Drive - De Gray Lake,COE,Arkadelphia,AR
119,34.274,-93.192,ARLI,Arlie Moore - De Gray Lake,COE,Arkadelphia,AR
290,34.282,-93.29,POIN,Point Cedar - De Gray Lake,COE,Bismarck,AR
324,34.287,-93.27,SHOU,Shouse Ford - De Gray Lake,COE,Bismarck,AR
286,34.295,-92.099,LINB,Pine Bluff Aresenal Military,MIL,White Hall,AR
164,34.318,-94.223,COSF,Cossatot Falls - Cossatot River State Park,SP,Wickes,AR
314,34.322,-94.236,SANB,Sand Bar Bridge - Cossatot River State Park,SP,Umpire,AR
319,34.37,-94.024,SHAD,Shady Lake,NF,Athens,AR
116,34.373,-93.879,ALBE,Albert Pike,NF,Langley,AR
123,34.391,-94.013,BARD,Bard Springs,NF,Athens,AR
230,34.437,-92.919,LKCS,Lake Catherine State Park,SP,Hot Springs,AR
336,34.462,-92.114,TAR,Tar Camp,COE,Redfield,AR
177,34.479,-93.639,CRYL,Crystal,NF,Norman,AR
157,34.517,-93.383,CHAR,Charlton,NF,Crystal Springs,AR
204,34.525,-93.036,GULP,Gulpha Gorge - Hot Springs National Park,NP,Hot Springs,AR
155,34.535,-93.08,CEDA,Cedar Glades Park,CP,Hot Springs,AR
178,34.542,-93.357,CRYS,Crystal Springs - Lake Ouachita,COE,Hot Springs,AR
187,34.547,-93.489,DENB,Denby Point - Lake Ouachita,COE,Mount Ida,AR
341,34.55,-93.511,TWIN,Twin Creek - Lake Ouachita,COE,Mount Ida,AR
332,34.568,-93.192,STEP,Stephens - Lake Ouachita,COE,Hot Springs,AR
338,34.569,-93.47,TOMP,Tompkins Bend - Lake Ouachita,COE,Mount Ida,AR
139,34.58,-93.263,BRAD,Brady Mountain - Lake Ouachita,COE,Hot Springs,AR
226,34.582,-93.443,JOPL,Joplin - Lake Ouachita,COE,Mount Ida,AR
333,34.6,-90.613,STOR,Storm Creek Lake,NF,West Helena,AR
135,34.606,-93.414,BIGF,Big Fir,COE,Mount Ida,AR
321,34.608,-93.831,SHIR,Shirley Creek,NF,Oden,AR
237,34.61,-93.168,LKOU,Lake Ouachita State Park,SP,Mountain Pine,AR
312,34.612,-93.697,ROCS,Rocky Shoals,NF,Mount Ida,AR
143,34.613,-93.342,BUCV,Buckville - Lake Ouachita,COE,Avant,AR
297,34.617,-93.338,RABB,Rabbit Tail - Lake Ouachita,COE,Avant,AR
213,34.626,-93.541,HI27,Highway 27 - Lake Ouachita,COE,Story,AR
200,34.627,-93.66,FULT,Fulton Branch,NF,Mt. Ida,AR
247,34.63,-93.473,LITF,Little Fir - Lake Ouachita,COE,Mount Ida,AR
122,34.637,-93.383,AVAN,Avant - Lake Ouachita,COE,Jessieville,AR
302,34.64,-93.625,RIVB,River Bluff,NF,Mount Ida,AR
191,34.644,-93.633,DRAG,Dragover,NF,Pencil Bluff,AR
346,34.65,-93.531,WASH,Washita - Lake Ouachita,COE,Story,AR
154,34.663,-93.286,CEDF,Cedar Fourche - Lake Ouachita,COE,,AR
245,34.667,-93.229,LENA,Lena Landing - Lake Ouachita,COE,Hot Springs,AR
133,34.685,-93.812,BIGB,Big Brushy,NF,Pencil Bluff,AR
296,34.686,-94.372,QUEE,Queen Wilhelmina State Park,SP,Mena,AR
221,34.686,-93.373,IRON,Irons Fork - Lake Ouachita,COE,Story,AR
307,34.693,-91.314,RIVE,Riverfront RV Park,CP,Clarendon,AR
352,34.701,-92.138,WILL,Willow Beach,COE,Scott,AR
257,34.705,-90.688,MAPL,Maple Flat,NF,Jeffersonville,AR
130,34.711,-90.697,BEEC,Beech Point,NF,Marianna,AR
251,34.715,-90.696,LONE,Lone Pine,NF,Marianna,AR
261,34.731,-93.996,MILF,Mill Creek Family Camp,CP,Y City,AR
190,34.752,-92.262,DOWN,Downtown Riverside RV Park,CP,,AR
220,34.761,-93.073,IROS,Iron Springs,NF,Jessieville,AR
146,34.797,-92.314,BURN,Burns Park,CP,,AR
258,34.831,-92.438,MAUM,Maumelle,COE,Little Rock,AR
149,34.831,-92.285,CAMP,Camp Robinson RV Military,MIL,,AR
239,34.868,-92.82,LKSY,Lake Sylvia,NF,Perryville,AR
248,34.87,-94.269,LITP,Little Pines,NF,Waldron,AR
325,34.874,-93.687,SOUT,South Fourche,NF,Bluffton,AR
249,34.899,-92.163,LITR,Little Rock AFB Military,MIL,,AR
304,34.951,-93.158,RIVR,River Road,COE,Ola,AR
294,34.957,-93.165,QUAC,Quarry Cove,COE,Plainview,AR
152,34.962,-93.239,CART,Carter Cove,COE,Plainview,AR
167,34.963,-93.185,COUN,County Line,COE,Plainview,AR
229,35.016,-93.863,KNOP,Knoppers Ford,NF,Booneville,AR
222,35.035,-93.845,JACK,Jack Creek,NF,Booneville,AR
337,35.078,-92.544,TOAD,Toad Suck Ferry,COE,Conway,AR
275,35.101,-93.653,OUTL,Outlet Area - Blue Mountain Lake,COE,Waveland,AR
347,35.107,-93.658,WAVE,Waveland - Blue Mountain Lake,COE,Waveland,AR
284,35.115,-92.951,PETI,Petit Jean State Park,SP,Morrilton,AR
318,35.124,-92.785,SEQU,Sequoya Park, ,Morrilton,AR
158,35.128,-92.787,CHEK,Cherokee,COE,Morrilton,AR
138,35.14,-93.916,BOON,Booneville Municipal Park,CP,Booneville,AR
291,35.145,-92.772,POIR,Point Remove Park,COE,Morrilton,AR
328,35.15,-93.425,SPRL,Spring Lake,NF,Belleville,AR
256,35.155,-93.807,MAGA,Magazine Municipal RV Park,CP,Magazine,AR
335,35.169,-93.012,SWEE,Sweeden Island - Lake Dardanelle,COE,Atkins,AR
343,35.171,-90.727,VILL,Village Creek State Park,SP,Wynne,AR
264,35.174,-93.619,MOUM,Mount Magazine State Park,SP,Havana,AR
148,35.176,-93.646,CAME,Cameron Bluff, ,Paris,AR
265,35.219,-93.247,MOUN,Mount Nebo State Park,SP,Dardanelle,AR
169,35.223,-93.622,COVL,Cove Lake  Complex,NF,Paris,AR
274,35.247,-93.157,OLDP,Old Post Road - Lake Dardanelle,COE,Dardanelle,AR
308,35.247,-93.173,RIVE,Riverview - Lake Dardanelle,COE,Dardanelle,AR
233,35.249,-93.213,LKDC,Lake Dardanelle State Park,SP,Russellville,AR
356,35.281,-92.285,WOOL,Woolly Hollow State Park,SP,Greenbrier,AR
156,35.286,-94.049,CHAR,Charleston Lake,CP,Charleston,AR
186,35.297,-93.275,DELA,Delaware Park, ,Dardanelle,AR
322,35.309,-93.43,SHOA,Shoal Bay - Lake Dardanelle,COE,Dardanelle,AR
198,35.312,-94.306,FORT,Fort Chaffee RV Military,MIL,Fort Smith,AR
192,35.341,-93.435,DUBL,Dublin Park, ,Scranton,AR
327,35.343,-94.298,SPRH,Spring Hill,COE,Van Buren,AR
150,35.388,-93.503,CANC,Cane Creek - Lake Dardanelle,COE,Scranton,AR
288,35.398,-93.317,PINB,Piney Bay - Lake Dardanelle,COE,Russelville,AR
326,35.424,-93.479,SPAD,Spadra - Lake Dardanelle,COE,Clarksville,AR
163,35.437,-94.167,CLEA,Clear Creek,COE,Alma,AR
303,35.444,-94.071,RIRD,River Ridge - Ozark Lake,COE,Cecil,AR
244,35.447,-94.379,LEEC,Lee Creek Public Use Area,CP,Van Buren,AR
162,35.463,-93.946,CITA,Citadel Bluff, ,Cecil,AR
121,35.468,-93.822,AUXA,Aux Arc,COE,Ozark,AR
168,35.477,-92.156,COVE,Cove Creek - Greers Ferry Lake,COE,Heber Springs,AR
344,35.486,-94.063,VINE,Vine Prairie,COE,Mulberry,AR
140,35.49,-92.808,BROC,Brock Creek,NF,Jerusalem,AR
208,35.501,-92.076,HEBE,Heber Springs - Greers Ferry Lake,COE,Heber Springs,AR
225,35.511,-91.994,JOHN,John F Kennedy - Greers Ferry Lake,COE,Heber Springs,AR
125,35.524,-92.944,BAYO,Bayou Bluff,NF,Jerusalem,AR
182,35.527,-92.009,DAM1,Dam Site - Greers Ferry Lake,COE,Heber Springs,AR
238,35.534,-90.688,LKPS,Lake Poinsett State Park,SP,Harrisburg,AR
161,35.536,-92.382,CHOC,Choctaw - Greers Ferry Lake,COE,Heber Springs,AR
272,35.538,-92.018,OL25,Old Highway 25 - Greers Ferry Lake,COE,Heber Springs,AR
320,35.54,-92.151,SHIL,Shiloh - Greers Ferry Lake,COE,Greers Ferry,AR
334,35.543,-92.272,SUGA,Sugar Loaf - Greers Ferry Lake,COE,Choctaw,AR
252,35.549,-93.159,LONG,Long Pool,NF,Dover,AR
159,35.555,-92.076,CHER,Cherokee - Greers Ferry Lake,COE,Greers Ferry,AR
266,35.563,-92.198,NARR,Narrows - Greers Ferry Lake,COE,Greers Ferry,AR
215,35.568,-93.641,HORS,Horsehead Lake,NF,Clarksville,AR
196,35.571,-92.295,FARB,Fairfield Bay RV Campground,CP,Fairfield Bay,AR
260,35.582,-92.218,MILC,Mill Creek - Greers Ferry Lake,COE,Bee Branch,AR
189,35.584,-92.177,DEVF,Devils Fork - Greers Ferry Lake,COE,Greers Ferry,AR
214,35.61,-92.15,HILL,Hill Creek - Greers Ferry Lake,COE,Greers Ferry,AR
223,35.637,-91.316,JACS,Jacksonport State Park,SP,Newport,AR
323,35.641,-93.96,SHOR,Shores Lake,NF,Mulberry,AR
235,35.649,-94.159,LKFT,Lake Ft. Smith State Park,SP,Mountainburg,AR
279,35.671,-93.448,OZON,Ozone,NF,Clarksville,AR
354,35.674,-93.633,WOLF,Wolf Pen,NF,Oark,AR
207,35.677,-93.255,HAW,Haw Creek Falls,NF,Pelsor,AR
299,35.682,-93.786,REDD,Redding,NF,Ozark,AR
350,35.691,-93.957,WHIR,White Rock,NF,Mulberry,AR
197,35.738,-93.094,FAIR,Fairview,NF,Jasper,AR
171,35.777,-90.7,CRAI,Craighead Forest Park,CP,Jonesboro,AR
188,35.782,-94.25,DEVI,Devils Den State Park,SP,West Fork,AR
300,35.797,-92.934,RICH,Richland Creek,NF,Pelsor,AR
234,35.972,-90.716,LKFS,Lake Frierson State Park,SP,Jonesboro,AR
136,35.974,-92.177,BLAN,Blanchard Springs,NF,Fifty Six,AR
153,35.984,-93.042,CARV,Carver - Buffalo National River,NP,Hasty,AR
342,35.987,-92.761,TYLE,Tyler Bend - Buffalo National River,NP,St Joe,AR
205,35.994,-92.212,GUNN,Gunner Pool,NF,Fifty Six,AR
255,36.002,-93.388,LOSV,Lost Valley - Buffalo National River,NP,Ponca,AR
124,36.019,-92.249,BARK,Barkshed,NF,Mountain View,AR
331,36.039,-93.336,STEE,Steel Creek - Buffalo National River,NP,Ponca,AR
176,36.044,-90.664,CROW,Crowleys Ridge State Park,SP,Paragould,AR
194,36.054,-93.189,ERBI,Erbie - Buffalo National River,NP,Jasper,AR
277,36.063,-93.16,OZAR,Ozark - Buffalo National River,NP,Jasper,AR
231,36.068,-91.153,LKCP,Lake Charles State Park,SP,Powhatan,AR
144,36.073,-92.557,BUFP,Buffalo Point - Buffalo National River,NP,Yellville,AR
240,36.092,-94.37,LKWR,Lake Wedington Rec. Area,NF,Fayettville,AR
313,36.125,-92.548,RUSH,Rush Landing - Buffalo National River,NP,Yellville,AR
353,36.155,-93.733,WITH,Withrow Springs State Park,SP,Huntsville,AR
271,36.156,-91.057,OLDD,Old Davidsonville State Park,SP,Pocahontas,AR
345,36.219,-94.016,WAR,War Eagle - Beaver Lake,COE,Springdale,AR
211,36.241,-94.031,HICK,Hickory Creek - Beaver Lake,COE,Springdale,AR
289,36.254,-90.971,POCA,Pocahontas City Park,CP,Pocahontas,AR
295,36.255,-92.242,QUAR,Quarry Cove - Norfolk Lake,COE,,AR
298,36.257,-90.285,RECT,Rector City Park,CP,Rector,AR
227,36.269,-92.194,JORD,Jordan - Norfolk Lake,COE,Salesville,AR
216,36.287,-94.024,HORB,Horseshoe Bend - Beaver Lake,COE,Rogers,AR
202,36.288,-92.267,GEOR,Georges Cove, ,Mountain Home,AR
355,36.295,-92.175,WOOD,Woods Pt, ,Mountain Home,AR
206,36.314,-91.483,HARD,Hardy Camper Park,CP,Hardy,AR
311,36.342,-93.934,ROCB,Rocky Branch - Beaver Lake,COE,Rogers,AR
309,36.354,-92.241,ROBI,Robinson Point - Norfolk Lake,COE,Mountain Home,AR
293,36.355,-94.053,PRAI,Prairie Creek - Beaver Lake,COE,Rogers,AR
145,36.356,-92.591,BULS,Bull Shoals State Park,SP,Bull Shoals,AR
131,36.36,-93.564,BERR,Berryville RV Park,CP,Berryville,AR
209,36.372,-92.233,HEND,Henderson - Norfolk Lake,COE,Mountain Home,AR
241,36.373,-92.549,LKVU,Lakeview - Bull Shoals Lake,COE,Mountain Home,AR
280,36.377,-92.259,PANT,Panther Bay - Norfolk Lake,COE,Mountain Home,AR
181,36.382,-92.596,DAM2,Dam Site - Bull Shoals Lake,COE,Bull Shoals,AR
132,36.386,-92.237,BIDW,Bidwell Point - Norfolk Lake,COE,Mountain Home,AR
292,36.39,-92.565,POIN,Point Return City Park,CP,Bull Shoals,AR
330,36.392,-93.878,STAK,Starkey - Beaver Lake,COE,Eureka Springs,AR
254,36.397,-93.903,LOSS,Lost Bridge South - Beaver Lake,COE,Rogers,AR
172,36.406,-92.32,CRAN,Cranfield - Norfolk Lake,COE,Mountain Home,AR
253,36.41,-93.896,LOSN,Lost Bridge North - Beaver Lake,COE,Rogers,AR
184,36.419,-93.848,DAMR,Dam Site River - Beaver Lake,COE,Eureka,AR
201,36.421,-92.221,GAMA,Gamaliel - Norfolk Lake,COE,Gamaliel,AR
218,36.422,-93.891,INDI,Indian Creek - Beaver Lake,COE,Gateway,AR
183,36.433,-93.848,DAML,Dam Site Lake  - Beaver Lake,COE,Eureka,AR
236,36.435,-93.76,LKLE,Lake Leatherwood City Park,CP,Eureka Springs,AR
278,36.438,-92.647,OZAI,Ozark Isle - Bull Shoals Lake,COE,Oakland,AR
270,36.444,-92.628,OAKL,Oakland - Bull Shoals Lake,COE,Mountain Home,AR
243,36.473,-92.922,LEAD,Lead Hill - Bull Shoals Lake,COE,Lead Hill,AR
129,36.474,-93.767,BEAV,Beaver Town Park,CP,Beaver,AR
340,36.475,-93.008,TUCK,Tucker Hollow - Bull Shoals Lake,COE,Lead Hill,AR
174,36.484,-93.287,CRIC,Cricket Creek,COE,Omaha,AR
141,36.488,-92.794,BUCK,Buck Creek - Bull Shoals Lake,COE,Protem,AR
212,36.491,-92.774,HIGH,Highway 125 - Bull Shoals Lake,COE,Yellville,AR
201,0.0,-110.988,SAWM,Sawmill Flats,NF,,AZ
247,31.395,-111.089,WHIR,White Rock,NF,Nogales,AZ
184,31.428,-110.304,RAMS,Ramsey Vista,NF,Sierra Vista,AZ
185,31.429,-110.29,REEF,Reef Townsite,NF,Sierra Vista,AZ
134,31.429,-110.448,LAKV,Lakeview,NF,Sonoita,AZ
167,31.49,-110.854,PATA,Patagonia Lake State Park,SP,Patagonia,AZ
86,31.529,-110.329,GARD,Garden Canyon  Military - Fort Huachuca,MIL,Sierra Vista,AZ
4,31.56,-110.366,APAF,Apache Flats Military -  Fort Huachuca,MIL,Sierra Vista,AZ
250,31.562,-109.721,WHIT,Whitewater Draw,BLM,Tombstone,AZ
18,31.727,-110.876,BOGS,Bog Springs,NF,Green Valley,AZ
32,31.758,-109.37,CAMR,Camp Rucker, ,Douglas,AZ
60,31.774,-109.313,CYPR,Cypress Park,NF,Douglas,AZ
199,31.78,-109.31,RUCK,Rucker Lake,NF,Douglas,AZ
11,31.781,-109.307,BATH,Bathtub,NF,Elfrida,AZ
198,31.784,-109.303,RUCF,Rucker Forest Camp,NF,Elfrida,AZ
120,31.817,-110.347,KART,Kartchner Caverns State Park,SP,Benson,AZ
244,31.865,-109.359,WEST,West Turkey Creek,NF,Douglas,AZ
100,31.873,-109.234,HERB,Herb Martyr,NF,Portal,AZ
117,31.878,-109.222,JOHN,John Hands,NF,Rodeo NM,AZ
221,31.885,-109.175,SUNN,Sunny Flat,NF,Rodeo NM,AZ
216,31.891,-109.167,STEW,Stewart,NF,Portal,AZ
112,31.898,-109.161,IDLE,Idlewilde,NF,Rodeo  NM,AZ
200,31.905,-109.279,RUST,Rustler Park,NF,Rodeo  NM,AZ
50,31.922,-109.967,COCH,Cochise Stronghold,NF,Sunsites,AZ
175,31.933,-109.271,PINE,Pinery Canyon,NF,Portal,AZ
231,31.942,-112.811,TWIN,Twin Peaks - Organ Pipe Cactus National Monument,NM,Lukeville,AZ
19,32.011,-109.355,BONC,Bonita Canyon - Chiricahua National Monument,NP,Willcox,AZ
0,32.18,-110.861,AGAV,Agave Gulch Military,MIL,,AZ
91,32.219,-111.143,GILB,Gilbert Ray,CP,Tucson,AZ
95,32.238,-112.751,GUNS,Gunsite Wash Dispersed,BLM,Why,AZ
156,32.337,-110.692,MOLI,Molino Basin,NF,Tucson,AZ
62,32.35,-112.83,DARB,Darby Wells Rd Dispersed,BLM,Ajo,AZ
87,32.378,-110.685,GENE,General Hitchcock,NF,Tucson,AZ
196,32.393,-110.704,ROS1,Rose Canyon,NF,Tucson,AZ
35,32.416,-110.938,CATL,Catalina State Park,SP,Tucson,AZ
213,32.417,-110.74,SPEN,Spencer Canyon,NF,Tucson,AZ
68,32.436,-112.827,DENN,Dennison Campground - Ajo Regional Park,CP,Ajo,AZ
168,32.538,-110.716,PEPP,Peppersauce,NF,Oracle,AZ
108,32.55,-109.396,HOTW,Hot Well Dunes,BLM,Safford,AZ
217,32.592,-109.849,STOC,Stockton Pass,NF,Safford,AZ
170,32.646,-111.398,PICA,Picacho Peak State Park,SP,Picacho,AZ
5,32.649,-109.819,ARCA,Arcadia,NF,Safford,AZ
206,32.657,-109.858,SHAN,Shannon,NF,Safford,AZ
107,32.666,-109.874,HOSP,Hospital Flat,NF,Safford,AZ
58,32.68,-109.891,CUNN,Cunningham,NF,Safford,AZ
212,32.699,-109.92,SOLD,Soldier Creek,NF,Safford,AZ
188,32.708,-109.963,RIGG,Riggs Flat,NF,Safford,AZ
83,32.724,-114.453,FORP,Fortuna Pond,BLM,Yuma,AZ
258,32.728,-114.423,YUMA,Yuma VFW,BLM,Yuma,AZ
195,32.759,-109.71,ROPE,Roper Lake State Park,SP,Safford,AZ
154,32.817,-114.472,MITL,Mittry Lake Dispersed,BLM,Yuma,AZ
84,32.833,-110.342,FOUR,Fourmile Canyon,BLM,Klondyke,AZ
69,32.863,-114.445,DESE,Desert Breeze Military - Yuma PG,MIL,Yuma,AZ
89,32.882,-112.73,GILA,Gila Bend Military,MIL,Gila Bend,AZ
192,32.883,-109.481,RIVW,Riverview,BLM,Sanchez,AZ
215,32.902,-114.474,SQUA,Squaw Lake,BLM,Yuma,AZ
113,32.904,-114.489,IMPE,Imperial Dam Long Term,BLM,,AZ
162,32.967,-109.309,OWLC,Owl Creek,BLM,Threeway,AZ
130,32.986,-114.476,LAKE,Lake Martinez Military,MIL,Yuma,AZ
166,33.023,-113.048,PAIN,Painted Rock,BLM,Gila Bend,AZ
16,33.057,-109.08,BLAK,Black Jack,NF,Clifton,AZ
20,33.065,-109.576,BONT,Bonito,NF,,AZ
49,33.103,-109.06,COAL,Coal Creek,NF,Clifton,AZ
92,33.187,-109.382,GRAN,Granville,NF,Morenci,AZ
139,33.267,-109.341,LOWJ,Lower Juan Miller,NF,Clifton,AZ
234,33.269,-109.347,UPPJ,Upper Juan Miller,NF,Clifton,AZ
27,33.277,-112.642,BUCK,Buckeye Hills Co Park,CP,Buckeye,AZ
176,33.28,-110.797,PION,Pioneer Pass,NF,Globe,AZ
171,33.287,-110.83,PINA,Pinal,NF,Globe,AZ
219,33.293,-110.868,SULP,Sulphide Del Ray,NF,Globe,AZ
160,33.308,-111.051,OAKF,Oak Flat,NF,Superior,AZ
111,33.324,-110.803,ICEH,Ice House CCC,NF,Globe,AZ
